time_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_cmd_torque_nm,right_cmd_torque_nm,left_actual_torque_nm,right_actual_torque_nm
70.0200,-8.6999,173.7482,13.4776,-60.8374,-2.2210,2.2210,-3.5593,3.5185
70.0300,-6.8596,173.0768,12.6426,-94.9561,-2.0471,2.0471,-3.5593,3.5185
70.0400,-5.0414,173.3209,11.5220,-122.0557,-1.8470,1.8470,-3.3854,3.3355
70.0500,-3.1023,189.0680,10.2751,-119.1870,-1.6221,1.6221,-3.3854,3.3355
70.0600,-1.0644,191.3873,9.2918,-97.3364,-1.3847,1.3847,-2.8266,2.8438
70.0700,0.8363,169.7198,8.4788,-77.3169,-1.1476,1.1476,-2.8266,2.8438
70.0800,2.4842,145.7941,7.8416,-57.1143,-0.9229,0.9229,-2.8266,2.8438
70.0900,4.0168,140.9113,7.3417,-46.6162,-0.7139,0.7139,-2.5295,2.5602
70.1000,5.5934,150.1276,6.8528,-45.5786,-0.5144,0.5144,-2.3383,2.3497
70.1100,7.1864,152.0807,6.2870,-53.3301,-0.3189,0.3189,-2.3383,2.3497
70.1200,8.6860,141.2775,5.5784,-67.6733,-0.1247,0.1247,-2.1169,2.0484
70.1300,10.0428,128.0328,4.7599,-82.5049,0.0674,-0.0674,-2.1169,2.0484
70.1400,11.2788,116.7413,3.8700,-91.2329,0.2568,-0.2568,-1.6873,1.6476
70.1500,12.3335,108.1964,2.9527,-89.2798,0.4397,-0.4397,-1.6873,1.6476
70.1600,13.2124,100.6281,2.0738,-83.3594,0.6122,-0.6122,-1.2483,1.1749
70.1700,14.1847,92.3273,1.2608,-74.8145,0.7784,-0.7784,-1.2483,1.1749
70.1800,15.0471,83.0499,0.5082,-69.8706,0.9354,-0.9354,-0.7619,0.7216
70.1900,15.8106,76.3361,-0.2334,-68.7720,1.0832,-1.0832,-0.7619,0.7216
70.2000,16.4588,68.7677,-0.9749,-69.0161,1.2214,-1.2214,-0.7619,0.7216
70.2100,16.9532,58.2697,-1.7220,-69.7485,1.3492,-1.3492,-0.7619,0.7216
70.2200,17.3542,56.6827,-2.4251,-66.6968,1.4660,-1.4660,-0.7619,0.7216
70.2300,17.7278,60.7721,-3.0733,-63.5229,1.5731,-1.5731,0.4921,-0.6002
70.2400,18.0793,60.6500,-3.6501,-59.0674,1.6711,-1.6711,0.4921,-0.6002
70.2500,18.4529,63.5187,-4.2049,-60.4102,1.7630,-1.7630,0.4921,-0.6002
70.2600,18.8868,59.5514,-4.8037,-63.8281,1.8535,-1.8535,0.8305,-0.6832
70.2700,19.2604,40.7526,-5.4024,-61.0815,1.9415,-1.9415,0.8305,-0.6832
70.2800,19.4636,11.8829,-6.0012,-61.9971,2.0231,-2.0231,1.0989,-1.1072
70.2900,19.4966,-4.2303,-6.6219,-63.8892,2.0965,-2.0965,1.4316,-1.4616
70.3000,19.6723,19.9396,-7.2646,-64.1943,2.1688,-2.1688,1.4316,-1.4616
70.3100,20.1283,53.3868,-7.8963,-62.0581,2.2476,-2.2476,1.4871,-1.4402
70.3200,20.7160,70.2936,-8.5006,-57.1143,2.3335,-2.3335,1.4871,-1.4402
70.3300,21.3038,77.6788,-9.0499,-50.5225,2.4226,-2.4226,1.4871,-1.4402
70.3400,22.1113,95.8673,-9.5003,-41.3672,2.5167,-2.5167,1.4871,-1.4402
70.3500,23.0946,93.5480,-9.8574,-36.8506,2.6161,-2.6161,1.4871,-1.4402
70.3600,23.8526,63.8239,-10.3353,-45.6396,2.7163,-2.7163,1.4871,-1.4402
70.3700,24.0339,13.1647,-10.9615,-61.6309,2.8059,-2.8059,1.4871,-1.4402
70.3800,23.5615,-33.4052,-11.7415,-75.4248,2.8753,-2.8753,2.0633,-2.0282
70.3900,23.1166,-30.9027,-12.5380,-79.7583,2.9325,-2.9325,2.0633,-2.0282
70.4000,22.9902,-25.0433,-13.2851,-64.3774,2.9885,-2.9885,2.1202,-2.0472
70.4100,22.8968,-44.3304,-13.7410,-31.8457,3.0363,-3.0363,2.0976,-2.1173
70.4200,22.6441,-68.5614,-13.8344,0.8691,3.0642,-3.0642,2.0976,-2.1173
70.4300,21.7048,-137.1039,-13.5543,36.8188,3.0500,-3.0500,2.0976,-2.1173
70.4400,19.7273,-204.6088,-12.9665,65.3833,2.9712,-2.9712,2.6517,-2.7212
70.4500,18.1672,-81.9891,-12.1151,98.5864,2.8523,-2.8523,2.6517,-2.7212
70.4600,17.9695,38.7994,-10.5935,166.0303,2.7241,-2.7241,2.8632,-2.8396
70.4700,18.0628,31.2921,-8.7697,160.3540,2.5889,-2.5889,2.8632,-2.8396
70.4800,18.1288,20.8551,-8.2314,18.0811,2.4846,-2.4846,2.8632,-2.8396
70.4900,18.0793,-5.2679,-8.5280,-18.9673,2.4215,-2.4215,2.8632,-2.8396
70.5000,17.4146,-78.8153,-8.3522,38.8940,2.3561,-2.3561,2.8632,-2.8396
70.5100,16.1128,-131.5497,-7.6931,81.9238,2.2578,-2.2578,3.0080,-2.9561
70.5200,14.7175,-115.5585,-6.8691,88.5156,2.1298,-2.1298,3.0080,-2.9561
70.5300,13.3937,-101.0321,-6.1770,73.4399,1.9874,-1.9874,3.0080,-2.9561
70.5400,11.8501,-121.1127,-5.4958,77.3462,1.8292,-1.8292,2.8656,-2.8084
70.5500,10.4603,-102.6801,-4.6444,94.9854,1.6595,-1.6595,2.6376,-2.5632
70.5600,9.3946,-91.0223,-3.5842,114.8828,1.4851,-1.4851,2.6376,-2.5632
70.5700,8.6640,-61.1761,-2.4031,121.4746,1.3133,-1.3133,2.6376,-2.5632
70.5800,8.3399,-18.3905,-1.1947,122.4512,1.1540,-1.1540,2.3274,-2.3095
70.5900,8.5432,25.3717,0.1072,130.8740,1.0155,-1.0155,2.3274,-2.3095
70.6000,8.9771,40.3253,1.4201,125.1978,0.8971,-0.8971,2.2635,-2.2893
70.6100,9.3067,16.3385,2.7494,132.7051,0.7888,-0.7888,2.2635,-2.2893
70.6200,9.0925,-36.3348,4.1447,137.7710,0.6700,-0.6700,2.1051,-2.1240
70.6300,8.4114,-78.0829,5.4576,131.7896,0.5334,-0.5334,2.1051,-2.1240
70.6400,7.4555,-99.5673,6.6880,128.1885,0.3793,-0.3793,2.1051,-2.1240
70.6500,6.3514,-114.2157,7.9020,129.5312,0.2098,-0.2098,1.6196,-1.6446
70.6600,5.1264,-125.0189,9.0995,126.9678,0.0271,-0.0271,1.6196,-1.6446
70.6700,3.8905,-121.0516,10.3135,127.2119,-0.1653,0.1653,1.6196,-1.6446
70.6800,2.8358,-99.4452,11.5989,129.3481,-0.3609,0.3609,0.9616,-0.9949
70.6900,1.9349,-87.9095,12.9173,129.2871,-0.5552,0.5552,0.9616,-0.9949
70.7000,1.0615,-89.9237,14.2851,131.9116,-0.7488,0.7488,0.8587,-0.8815
70.7100,0.1496,-93.1586,15.7133,135.8789,-0.9447,0.9447,0.8587,-0.8815
70.7200,-0.7128,-86.2616,16.9877,136.9165,-1.1360,1.1360,0.8897,-0.8168
70.7300,-1.4654,-75.2142,18.3720,137.7100,-1.3240,1.3240,0.8897,-0.8168
70.7400,-2.1355,-66.7303,19.8661,137.4658,-1.5100,1.5100,0.2247,-0.1976
70.7500,-2.7617,-64.2889,21.3383,131.6064,-1.6924,1.6924,0.2247,-0.1976
70.7600,-3.4044,-67.5848,22.7720,123.9771,-1.8715,1.8715,-0.0686,0.1458
70.7700,-4.0526,-68.3783,24.1508,114.5166,-2.0466,2.0466,-0.0686,0.1458
70.7800,-4.7503,-76.0687,25.3813,96.6943,-2.2161,2.2161,-0.0686,0.1458
70.7900,-5.5907,-88.5199,26.4524,85.0977,-2.3815,2.3815,-0.0686,0.1458
70.8000,-6.4751,-90.0458,27.4192,74.6606,-2.5423,2.5423,-1.1712,1.1303
70.8100,-7.4035,-95.6610,28.1553,72.1582,-2.6952,2.6952,-1.1712,1.1303
70.8200,-8.4087,-103.7177,29.0452,78.9941,-2.8488,2.8488,-1.1322,1.1395
70.8300,-9.4304,-103.1683,29.7593,73.3179,-2.9987,2.9987,-1.1322,1.1395
70.8400,-10.3203,-85.4681,30.4570,57.2046,-3.1417,3.1417,-1.2032,1.2206
70.8500,-11.0399,-70.3314,30.9239,35.7202,-3.2693,3.2693,-1.2032,1.2206
70.8600,-11.6826,-67.6459,31.1216,9.5972,-3.3776,3.3776,-2.1404,2.0484
70.8700,-12.4132,-73.2611,31.0173,-19.4556,-3.4681,3.4681,-2.4553,2.4278
70.8800,-13.2482,-83.8812,30.7261,-37.8882,-3.5449,3.5449,-2.4553,2.4278
70.8900,-14.1216,-83.5760,30.2812,-53.8794,-3.6098,3.6098,-2.4553,2.4278
70.9000,-14.8906,-71.0028,29.8143,-47.4097,-3.6632,3.6632,-2.6611,2.6688
70.9100,-15.5169,-56.8427,29.5616,-18.8452,-3.7100,3.7100,-2.6611,2.6688
70.9200,-16.0717,-53.2416,29.5451,2.9443,-3.7563,3.7563,-2.8882,2.9054
70.9300,-16.6979,-60.9320,29.5835,0.8081,-3.8055,3.8055,-2.8882,2.9054
70.9400,-17.4010,-68.3783,29.3638,-24.7046,-3.8524,3.8524,-3.2778,3.3245
70.9500,-18.1206,-69.1107,28.9189,-37.0337,-3.8924,3.8924,-3.2778,3.3245
70.9600,-18.8128,-65.3876,28.2048,-52.5977,-3.9201,3.9201,-3.4644,3.4770
70.9700,-19.4884,-63.2513,27.1006,-87.8760,-3.9291,3.9291,-3.4644,3.4770
70.9800,-20.1146,-55.4388,25.4252,-153.8550,-3.9093,3.9093,-3.4644,3.4770
70.9900,-20.5706,-35.6024,23.4532,-180.8936,-3.8570,3.8570,-3.4644,3.4770
71.0000,-20.7134,-1.6058,22.0799,-117.7222,-3.7893,3.7893,-3.5795,3.6441
71.0100,-20.3399,55.8893,21.6844,-41.3672,-3.7228,3.7228,-3.5795,3.6441
71.0200,-19.2577,126.4459,21.9261,-12.6807,-3.6549,3.6549,-3.7309,3.7210
71.0300,-18.1481,100.4449,22.1293,-26.1694,-3.5845,3.5845,-3.7309,3.7210
71.0400,-17.5548,46.6119,21.6954,-80.5518,-3.5096,3.5096,-3.7661,3.8131
71.0500,-17.0659,41.9733,20.5033,-130.6616,-3.4140,3.4140,-3.7661,3.8131
71.0600,-16.3244,71.9415,19.0367,-143.5400,-3.2901,3.2901,-3.8423,3.9040
71.0700,-15.6212,59.4293,17.5865,-134.6289,-3.1481,3.1481,-3.8423,3.9040
71.0800,-15.3191,25.0665,16.3450,-101.8530,-3.0104,3.0104,-3.7675,3.7546
71.0900,-15.0994,26.2262,15.4002,-75.9741,-2.8857,2.8857,-3.7675,3.7546
71.1000,-14.7149,39.8370,14.6751,-61.8140,-2.7711,2.7711,-3.6801,3.6429
71.1100,-13.9733,75.4816,14.2466,-39.9634,-2.6616,2.6616,-3.6801,3.6429
71.1200,-12.9131,100.2008,13.9061,-41.1230,-2.5490,2.5490,-3.6801,3.6429
71.1300,-11.5124,139.9957,13.4117,-65.3540,-2.4204,2.4204,-3.6801,3.6429
71.1400,-9.6721,179.3024,12.6646,-86.8384,-2.2614,2.2614,-3.3394,3.2788
71.1500,-7.6946,186.0162,11.7198,-101.2427,-2.0722,2.0722,-3.3394,3.2788
71.1600,-5.6731,192.1808,10.6486,-107.6514,-1.8575,1.8575,-3.1509,3.0683
71.1700,-3.4978,211.2848,9.6104,-99.2896,-1.6217,1.6217,-3.1509,3.0683
71.1800,-1.2621,210.6134,8.7260,-82.8101,-1.3741,1.3741,-2.8905,2.8548
71.1900,0.8143,186.9928,7.9954,-65.2930,-1.1274,1.1274,-2.8905,2.8548
71.2000,2.5831,156.7804,7.4076,-50.9497,-0.8942,0.8942,-2.8905,2.8548
71.2100,4.1596,143.0475,6.9572,-40.6348,-0.6795,0.6795,-2.6043,2.6047
71.2200,5.7582,151.0431,6.4958,-46.9824,-0.4764,0.4764,-2.6043,2.6047
71.2300,7.4061,155.1935,5.8805,-61.7529,-0.2755,0.2755,-2.6043,2.6047
71.2400,8.9991,150.1886,5.0950,-78.8428,-0.0728,0.0728,-1.8565,1.9136
71.2500,10.4823,143.1085,4.1941,-87.5098,0.1310,-0.1310,-1.8565,1.9136
71.2600,11.8830,137.1271,3.2603,-90.1343,0.3340,-0.3340,-1.8565,1.9136
71.2700,13.1794,127.5446,2.3210,-86.4722,0.5335,-0.5335,-1.8565,1.9136
71.2800,14.1187,113.0182,1.4476,-75.6079,0.7186,-0.7186,-1.7108,1.7214
71.2900,14.9757,97.3932,0.7060,-62.4854,0.8877,-0.8877,-1.7108,1.7214
71.3000,15.8161,86.8951,0.0248,-61.7529,1.0440,-1.0440,-0.8103,0.7418
71.3100,16.5687,78.7164,-0.7222,-71.3354,1.1910,-1.1910,-0.8103,0.7418
71.3200,17.2499,74.7491,-1.5188,-76.4014,1.3312,-1.3312,-0.3111,0.2593
71.3300,17.8816,72.9181,-2.2933,-72.9834,1.4647,-1.4647,-0.3111,0.2593
71.3400,18.3869,65.0446,-3.0239,-67.3071,1.5890,-1.5890,-0.1109,0.1409
71.3500,18.7165,53.6920,-3.6776,-58.7622,1.7000,-1.7000,-0.1109,0.1409
71.3600,18.9198,47.9547,-4.1829,-48.5693,1.7944,-1.7944,0.4174,-0.5417
71.3700,19.0901,49.0533,-4.6499,-50.5835,1.8757,-1.8757,0.4174,-0.5417
71.3800,19.2988,49.4806,-5.2266,-60.9595,1.9523,-1.9523,0.9663,-0.9504
71.3900,19.4966,35.9308,-5.8803,-63.2788,2.0278,-2.0278,0.9663,-0.9504
71.4000,19.6064,13.4088,-6.5944,-67.9785,2.1018,-2.1018,1.2399,-1.2420
71.4100,19.5735,-9.3573,-7.3140,-65.1709,2.1711,-2.1711,1.2399,-1.2420
71.4200,19.5130,-7.5873,-7.8908,-51.4990,2.2323,-2.2323,1.4777,-1.5049
71.4300,19.6449,19.6954,-8.3468,-42.5269,2.2899,-2.2899,1.4777,-1.5049
71.4400,20.0459,55.8282,-8.7807,-42.4048,2.3517,-2.3517,1.4777,-1.5049
71.4500,20.6446,92.2662,-9.3026,-44.7852,2.4241,-2.4241,1.4777,-1.5049
71.4600,21.6773,128.8263,-9.8793,-49.7290,2.5169,-2.5169,1.8955,-1.9581
71.4700,22.9298,129.4977,-10.5220,-56.3208,2.6308,-2.6308,1.8955,-1.9581
71.4800,23.9076,85.5524,-11.2307,-61.7529,2.7531,-2.7531,2.1474,-2.1606
71.4900,23.9680,2.3615,-11.9448,-69.6875,2.8566,-2.8566,2.1474,-2.1606
71.5000,23.2319,-47.5653,-12.7303,-75.5469,2.9284,-2.9284,2.2198,-2.1789
71.5100,22.7046,-43.2928,-13.4829,-63.1567,2.9837,-2.9837,2.2198,-2.1789
71.5200,22.5288,-45.8563,-13.9498,-31.6626,3.0292,-3.0292,2.3321,-2.2515
71.5300,22.4739,-57.8802,-14.0651,0.9302,3.0613,-3.0613,2.3970,-2.5016
71.5400,22.2212,-85.1019,-13.8015,37.4292,3.0687,-3.0687,2.3970,-2.5016
71.5500,21.0237,-185.8710,-13.1588,77.4072,3.0238,-3.0238,2.6541,-2.7365
71.5600,18.9802,-198.9935,-12.1151,125.3809,2.9096,-2.9096,2.6541,-2.7365
71.5700,18.1233,8.4650,-10.2309,209.9146,2.7566,-2.7566,2.9225,-2.9487
71.5800,18.3869,75.6647,-8.1215,177.9321,2.6013,-2.6013,2.9225,-2.9487
71.5900,18.3540,12.0660,-7.7205,5.9961,2.4845,-2.4845,2.9225,-2.9487
71.6000,18.1288,-5.0848,-7.9348,0.0146,2.4060,-2.4060,2.9615,-2.9518
71.6100,17.9914,-15.5219,-7.6107,57.9980,2.3404,-2.3404,2.9615,-2.9518
71.6200,17.3213,-77.1063,-6.9735,76.6138,2.2598,-2.2598,3.0729,-3.0299
71.6300,16.2007,-103.9008,-6.3967,65.6274,2.1586,-2.1586,3.0729,-3.0299
71.6400,14.4978,-149.0668,-5.8309,71.1816,2.0276,-2.0276,2.9854,-2.9548
71.6500,12.6081,-137.5922,-5.0014,101.2720,1.8634,-1.8634,2.9854,-2.9548
71.6600,11.0481,-118.4882,-3.9138,122.0850,1.6782,-1.6782,2.6823,-2.6828
71.6700,9.5429,-128.6810,-2.6668,135.6348,1.4757,-1.4757,2.6823,-2.6828
71.6800,8.2850,-111.8964,-1.3100,143.3862,1.2650,-1.2650,2.3937,-2.3955
71.6900,7.5984,-52.2650,0.1072,148.3301,1.0633,-1.0633,2.3937,-2.3955
71.7000,7.6258,14.7516,1.5354,143.0200,0.8875,-0.8875,2.2067,-2.2527
71.7100,8.0488,43.7433,2.8428,129.5312,0.7439,-0.7439,2.2067,-2.2527
71.7200,8.4333,26.8365,4.1667,137.1606,0.6206,-0.6206,2.0516,-2.0777
71.7300,8.4004,-12.7753,5.4686,130.9351,0.4996,-0.4996,2.0516,-2.0777
71.7400,7.9554,-54.7064,6.6496,121.8408,0.3719,-0.3719,1.8542,-1.7934
71.7500,7.1809,-84.5526,7.7482,114.9438,0.2329,-0.2329,1.8542,-1.7934
71.7600,6.2965,-90.8392,8.8029,112.8687,0.0845,-0.0845,1.5049,-1.5018
71.7700,5.4450,-88.2147,9.8906,117.0190,-0.0703,0.0703,1.5049,-1.5018
71.7800,4.7145,-71.0028,11.0331,119.5825,-0.2273,0.2273,0.8874,-0.8949
71.7900,4.1322,-56.7206,12.2361,120.7422,-0.3833,0.3833,0.8874,-0.8949
71.8000,3.5609,-69.4159,13.5051,120.8643,-0.5399,0.5399,0.6918,-0.7033
71.8100,2.7259,-87.4213,14.6971,115.9814,-0.7022,0.7022,0.6918,-0.7033
71.8200,1.8690,-93.4027,15.7902,116.2256,-0.8659,0.8659,0.6918,-0.7033
71.8300,0.9297,-97.3090,17.1360,124.8315,-1.0399,1.0399,0.4493,-0.4618
71.8400,-0.0371,-100.0555,18.5313,127.5171,-1.2227,1.2227,0.2092,-0.2379
71.8500,-1.0204,-99.1400,19.9375,125.6860,-1.4119,1.4119,0.2092,-0.2379
71.8600,-1.9652,-94.4403,21.3053,116.9580,-1.6028,1.6028,0.2092,-0.2379
71.8700,-2.8386,-85.8344,22.5907,105.6665,-1.7902,1.7902,0.2092,-0.2379
71.8800,-3.5692,-69.0497,23.7883,95.2905,-1.9685,1.9685,0.2092,-0.2379
71.8900,-4.1186,-52.6312,24.8704,83.8159,-2.1321,2.1321,-0.8211,0.7924
71.9000,-4.6184,-52.4481,25.8317,76.7969,-2.2810,2.2810,-0.8211,0.7924
71.9100,-5.2007,-63.0682,26.6996,72.5244,-2.4198,2.4198,-0.8211,0.7924
71.9200,-5.8709,-72.5287,27.2929,75.3931,-2.5471,2.5471,-1.8128,1.8367
71.9300,-6.6454,-82.3553,28.1169,78.7500,-2.6756,2.6756,-1.8128,1.8367
71.9400,-7.4749,-84.4305,28.8584,71.1816,-2.8041,2.8041,-1.8128,1.8367
71.9500,-8.2604,-75.9467,29.4187,53.2983,-2.9267,2.9267,-1.8128,1.8367
71.9600,-8.9525,-67.4017,29.7868,37.1240,-3.0376,3.0376,-2.1465,2.2064
71.9700,-9.6227,-68.5004,29.9351,16.4941,-3.1346,3.1346,-2.1465,2.2064
71.9800,-10.3203,-72.4677,29.8198,-7.8589,-3.2164,3.2164,-2.1465,2.2064
71.9900,-11.0399,-73.2611,29.5451,-22.8735,-3.2846,3.2846,-2.1465,2.2064
72.0000,-11.6936,-67.8290,29.2265,-35.9351,-3.3408,3.3408,-2.1465,2.2064
72.0100,-12.2594,-59.3451,28.8584,-40.4517,-3.3852,3.3852,-2.1465,2.2064
72.0200,-12.8252,-52.9364,28.6387,-19.7607,-3.4253,3.4253,-2.4337,2.4248
72.0300,-13.3361,-54.5844,28.6662,5.0806,-3.4671,3.4671,-2.4337,2.4248
72.0400,-13.8085,-56.4764,28.7156,0.8691,-3.5096,3.5096,-2.4337,2.4248
72.0500,-14.4073,-56.9037,28.5673,-21.8970,-3.5511,3.5511,-2.3749,2.4077
72.0600,-15.0115,-56.6595,28.1993,-41.6113,-3.5864,3.5864,-2.5498,2.5766
72.0700,-15.6157,-57.3920,27.7983,-36.5454,-3.6167,3.6167,-2.5498,2.5766
72.0800,-16.2090,-56.5375,27.3588,-38.9868,-3.6422,3.6422,-3.3699,3.3294
72.0900,-16.8188,-60.5658,26.7436,-58.6401,-3.6605,3.6605,-3.3699,3.3294
72.1000,-17.4724,-61.9086,25.8921,-90.5615,-3.6688,3.6688,-3.4681,3.4508
72.1100,-18.0437,-50.3119,24.5958,-147.3853,-3.6565,3.6565,-3.4681,3.4508
72.1200,-18.3953,-24.0057,22.9148,-181.5649,-3.6140,3.6140,-3.5391,3.5093
72.1300,-18.3733,18.3527,21.5690,-133.8965,-3.5490,3.5490,-3.5391,3.5093
72.1400,-17.8350,73.5284,21.0362,-66.8188,-3.4761,3.4761,-3.5523,3.4630
72.1500,-16.8627,105.8771,21.1351,-25.6812,-3.4029,3.4029,-3.5523,3.4630
72.1600,-16.0662,68.5846,21.5910,15.0293,-3.3439,3.3439,-3.5748,3.6411
72.1700,-15.6487,29.9493,21.9535,11.7944,-3.3025,3.3025,-3.5748,3.6411
72.1800,-15.2093,43.3160,21.5580,-55.1611,-3.2520,3.2520,-3.5748,3.6411
72.1900,-14.4018,81.1578,20.4155,-121.6895,-3.1651,3.1651,-3.5748,3.6411
72.2000,-13.5833,69.0729,18.8499,-153.4888,-3.0419,3.0419,-3.5960,3.6399
72.2100,-13.2427,26.6534,17.1745,-154.1602,-2.9041,2.9041,-3.5960,3.6399
72.2200,-13.0010,33.9777,15.5650,-138.5962,-2.7607,2.7607,-3.4268,3.4874
72.2300,-12.5066,55.7062,14.3400,-94.8340,-2.6166,2.6166,-3.4268,3.4874
72.2400,-11.9024,60.6500,13.6259,-54.1235,-2.4828,2.4828,-3.3864,3.3385
72.2500,-11.1773,71.8195,13.2688,-27.6343,-2.3625,2.3625,-3.3864,3.3385
72.2600,-10.2324,96.1115,13.0601,-22.3242,-2.2493,2.2493,-3.3864,3.3385
72.2700,-8.8921,136.4557,12.7085,-45.8838,-2.1255,2.1255,-3.3864,3.3385
72.2800,-7.2442,160.1984,11.9505,-88.3032,-1.9744,1.9744,-3.0987,3.0592
72.2900,-5.4918,167.6447,10.7804,-123.8867,-1.7902,1.7902,-3.0987,3.0592
72.3000,-3.6242,180.2179,9.4236,-129.9902,-1.5748,1.5748,-3.0362,3.0390
72.3100,-1.6302,193.1573,8.2426,-115.2197,-1.3394,1.3394,-3.0362,3.0390
72.3200,0.3474,184.9176,7.3033,-87.4487,-1.0979,1.0979,-2.9333,2.9439
72.3300,2.1437,162.6398,6.6496,-56.4429,-0.8654,0.8654,-2.2621,2.1960
72.3400,3.7477,145.4279,6.1882,-39.9023,-0.6501,0.6501,-2.2621,2.1960
72.3500,5.2693,140.8502,5.7212,-44.2358,-0.4486,0.4486,-2.2621,2.1960
72.3600,6.7689,140.3009,5.1609,-56.0156,-0.2545,0.2545,-2.0600,2.0502
72.3700,8.2246,137.6154,4.5073,-65.6592,-0.0640,0.0640,-2.0600,2.0502
72.3800,9.6528,138.3478,3.7107,-78.7817,0.1272,-0.1272,-1.7794,1.7287
72.3900,11.0591,136.6998,2.8703,-85.2515,0.3194,-0.3194,-1.7794,1.7287
72.4000,12.4049,129.8029,2.0353,-82.3218,0.5101,-0.5101,-1.3926,1.3573
72.4100,13.4486,117.5958,1.2553,-73.5327,0.6897,-0.6897,-1.3926,1.3573
72.4200,14.4483,106.4264,0.5577,-63.2178,0.8580,-0.8580,-0.9663,0.8967
72.4300,15.4536,99.3463,-0.1235,-63.4619,1.0184,-1.0184,-0.9663,0.8967
72.4400,16.3655,90.8014,-0.8376,-66.6357,1.1716,-1.1716,-0.4883,0.4465
72.4500,17.1290,78.2281,-1.5517,-66.3306,1.3159,-1.3159,-0.4883,0.4465
72.4600,17.7442,68.5846,-2.2658,-67.3682,1.4499,-1.4499,-0.4883,0.4465
72.4700,18.2386,61.9928,-3.0019,-70.4810,1.5744,-1.5744,-0.1076,0.0397
72.4800,18.6341,57.6593,-3.7050,-67.3682,1.6888,-1.6888,0.4047,-0.5252
72.4900,18.9417,53.5089,-4.3807,-66.6968,1.7932,-1.7932,0.8150,-0.7491
72.5000,19.1450,43.1940,-5.0673,-66.6357,1.8884,-1.8884,0.8150,-0.7491
72.5100,19.2823,34.2218,-5.7100,-61.6919,1.9743,-1.9743,1.0528,-1.0950
72.5200,19.5240,34.1608,-6.3033,-58.4570,2.0554,-2.0554,1.0528,-1.0950
72.5300,19.7932,22.4420,-6.9021,-59.6167,2.1341,-2.1341,1.4246,-1.4866
72.5400,20.0569,23.7848,-7.4733,-57.2974,2.2104,-2.2104,1.4246,-1.4866
72.5500,20.4084,37.2125,-8.0227,-55.5273,2.2867,-2.2867,1.4246,-1.4866
72.5600,20.6062,25.9210,-8.5885,-56.3818,2.3592,-2.3592,1.5689,-1.6909
72.5700,20.6996,26.5314,-9.1323,-52.7197,2.4258,-2.4258,1.5689,-1.6909
72.5800,20.9303,44.1705,-9.5992,-46.7383,2.4899,-2.4899,1.8504,-1.8733
72.5900,21.4027,76.2750,-10.0002,-42.0386,2.5569,-2.5569,1.8504,-1.8733
72.6000,22.4409,113.3234,-10.3463,-40.5737,2.6395,-2.6395,1.8504,-1.8733
72.6100,23.6439,100.4449,-10.7088,-46.0059,2.7371,-2.7371,1.9392,-1.9764
72.6200,24.2097,25.5548,-11.1647,-56.7480,2.8302,-2.8302,2.1606,-2.1942
72.6300,23.7318,-56.5985,-11.8734,-64.7437,2.8999,-2.8999,2.1606,-2.1942
72.6400,23.0396,-57.8802,-12.5600,-58.9453,2.9475,-2.9475,2.3618,-2.2619
72.6500,22.5617,-53.8519,-13.0159,-33.3716,2.9796,-2.9796,2.4492,-2.4601
72.6600,22.0454,-69.7211,-13.0709,8.6206,2.9889,-2.9889,2.4492,-2.4601
72.6700,21.4851,-76.6791,-12.6204,61.4771,2.9675,-2.9675,2.6400,-2.5888
72.6800,20.5458,-114.3378,-11.6866,113.5400,2.9018,-2.9018,2.6400,-2.5888
72.6900,19.3482,-110.3094,-9.8793,206.0693,2.7746,-2.7746,2.7843,-2.8084
72.7000,18.6506,-30.1093,-7.4349,224.6240,2.6010,-2.6010,2.7843,-2.8084
72.7100,18.5517,27.0807,-6.5120,39.5654,2.4554,-2.4554,2.7843,-2.8084
72.7200,18.7000,43.3771,-6.6549,-12.8638,2.3656,-2.3656,2.8999,-2.8335
72.7300,18.6616,-3.1317,-6.4901,28.5181,2.2996,-2.2996,2.8999,-2.8335
72.7400,17.5630,-114.4598,-6.0891,47.6831,2.2139,-2.2139,2.9925,-2.9622
72.7500,15.7722,-153.4613,-5.6002,54.2749,2.0934,-2.0934,2.9037,-2.9073
72.7600,14.1737,-128.8641,-4.9849,76.0645,1.9507,-1.9507,2.9037,-2.9073
72.7700,12.8663,-111.2860,-4.0181,115.6152,1.7908,-1.7908,2.9037,-2.9073
72.7800,11.8226,-91.8158,-2.8536,125.5640,1.6208,-1.6208,2.8289,-2.7810
72.7900,11.0481,-67.9510,-1.6671,121.1694,1.4507,-1.4507,2.8289,-2.7810
72.8000,10.5482,-39.8749,-0.4531,124.4653,1.2875,-1.2875,2.5747,-2.5382
72.8100,10.3395,-11.7377,0.7829,126.4185,1.1366,-1.1366,2.5747,-2.5382
72.8200,10.3395,5.5353,1.9804,122.1460,1.0008,-1.0008,2.2245,-2.2021
72.8300,10.3449,0.7745,3.1724,124.6484,0.8756,-0.8756,2.2245,-2.2021
72.8400,10.1087,-28.2172,4.4249,131.6064,0.7490,-0.7490,2.0398,-1.9917
72.8500,9.5100,-65.5096,5.6279,124.4043,0.6127,-0.6127,2.0398,-1.9917
