time_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_cmd_torque_nm,right_cmd_torque_nm,left_actual_torque_nm,right_actual_torque_nm
84.5600,-32.8479,110.7907,7.3685,-116.0922,-3.4074,3.4074,-2.7119,2.6999
84.5700,-31.3758,141.7355,5.1987,-249.3930,-3.2920,3.2920,-2.7119,2.6999
84.5800,-31.1286,-21.9608,3.4299,-132.3886,-3.1578,3.1578,-2.7119,2.6999
84.5900,-31.0846,-12.0120,3.4683,4.2691,-3.0677,3.0677,-3.1344,3.2190
84.6000,-29.8871,81.1887,3.8474,-10.7455,-2.9886,2.9886,-3.1344,3.2190
84.6100,-28.8929,43.2248,4.4571,41.9278,-2.9283,2.9283,-3.2952,3.3770
84.6200,-29.1510,-22.9984,5.0449,69.4547,-2.9109,2.9109,-3.2952,3.3770
84.6300,-29.9256,-23.7308,4.8965,-4.7641,-2.9143,2.9143,-3.2952,3.3770
84.6400,-30.2552,30.1633,3.9737,-109.4394,-2.8983,2.8983,-3.2952,3.3770
84.6500,-30.1233,55.2487,2.5180,-167.8500,-2.8425,2.8425,-3.2952,3.3770
84.6600,-29.8322,65.9299,0.9909,-153.6899,-2.7540,2.7540,-3.3760,3.4032
84.6700,-28.8214,148.1442,-0.3549,-135.4404,-2.6307,2.6307,-3.0301,2.9530
84.6800,-27.0526,204.3576,-2.0413,-181.0947,-2.4549,2.4549,-3.0301,2.9530
84.6900,-25.0312,216.8698,-4.0463,-205.5087,-2.2277,2.2277,-3.0301,2.9530
84.7000,-22.7845,235.1804,-5.4526,-125.7968,-1.9765,1.9765,-3.0301,2.9530
84.7100,-20.4444,234.4479,-5.9415,-42.4228,-1.7319,1.7319,-3.0301,2.9530
84.7200,-18.2801,208.9352,-6.1667,-32.8403,-1.5029,1.5029,-2.9441,2.8749
84.7300,-16.4453,173.0466,-6.6171,-61.8930,-1.2860,1.2860,-2.9441,2.8749
84.7400,-14.8523,155.9567,-7.5070,-109.1953,-1.0706,1.0706,-2.8365,2.8469
84.7500,-13.2428,159.4968,-8.8803,-152.4081,-0.8419,0.8419,-2.8365,2.8469
84.7600,-11.6059,162.1823,-10.5502,-167.7890,-0.5950,0.5950,-2.8365,2.8469
84.7700,-9.9634,162.9147,-12.0499,-138.3701,-0.3404,0.3404,-2.7829,2.7413
84.7800,-8.3319,162.6096,-13.0936,-89.2368,-0.0940,0.0940,-2.7829,2.7413
84.7900,-6.7444,156.2619,-13.8791,-73.2455,0.1385,-0.1385,-2.7829,2.7413
84.8000,-5.2613,146.0690,-14.6701,-80.2646,0.3589,-0.3589,-2.2908,2.1930
84.8100,-4.0583,136.2424,-15.5106,-85.9409,0.5647,-0.5647,-1.5679,1.5464
84.8200,-2.8388,130.3220,-16.4114,-91.4951,0.7627,-0.7627,-1.2883,1.2883
84.8300,-1.5644,128.0026,-17.3892,-100.5283,0.9591,-0.9591,-1.2883,1.2883
84.8400,-0.3559,121.7160,-18.4109,-101.3828,1.1536,-1.1536,-1.2883,1.2883
84.8500,0.7043,108.4103,-19.3558,-90.5795,1.3402,-1.3402,-0.8009,0.7582
84.8600,1.6436,101.1472,-20.1962,-81.1801,1.5152,-1.5152,0.2989,-0.3666
84.8700,2.5775,104.5041,-21.0532,-86.3071,1.6824,-1.6824,0.2989,-0.3666
84.8800,3.4674,99.6823,-22.0584,-105.0449,1.8470,-1.8470,0.7868,-0.7320
84.8900,4.1321,80.7004,-23.2779,-127.5058,2.0090,-2.0090,0.7868,-0.7320
84.9000,4.5385,63.2443,-24.5578,-126.8954,2.1630,-2.1630,0.7868,-0.7320
84.9100,4.8736,63.8547,-25.7443,-115.9702,2.3068,-2.3068,0.7868,-0.7320
84.9200,5.0329,64.2209,-26.7660,-93.9975,2.4340,-2.4340,0.7868,-0.7320
84.9300,5.3735,44.7507,-27.3868,-51.6391,2.5448,-2.5448,0.7868,-0.7320
84.9400,5.5603,26.2570,-27.7603,-36.0141,2.6338,-2.6338,0.7868,-0.7320
84.9500,5.8404,53.7228,-28.1558,-49.5639,2.7113,-2.7113,1.3724,-1.3621
84.9600,6.9171,130.8713,-28.9249,-82.7060,2.8136,-2.8136,1.2953,-1.3542
84.9700,8.8562,214.0622,-29.9356,-98.4531,2.9631,-2.9631,1.2953,-1.3542
84.9800,10.7788,188.1223,-30.7980,-87.7109,3.1394,-3.1394,1.2953,-1.3542
84.9900,11.7895,88.9401,-31.6110,-75.6870,3.3061,-3.3061,1.6436,-1.6690
85.0000,11.7621,-9.7537,-32.3416,-69.6445,3.4347,-3.4347,1.6436,-1.6690
85.0100,11.0919,-23.1815,-33.0283,-79.1660,3.5184,-3.5184,1.6436,-1.6690
85.0200,10.5041,-1.0867,-34.0884,-109.8666,3.5835,-3.5835,1.6436,-1.6690
85.0300,10.0921,-10.5472,-35.3299,-135.4404,3.6450,-3.6450,2.6917,-2.5888
85.0400,10.6634,74.5969,-36.7361,-136.8442,3.7354,-3.7354,2.6917,-2.5888
85.0500,11.8609,76.9162,-37.9391,-111.0263,3.8575,-3.8575,2.6494,-2.6492
85.0600,12.4487,-18.1766,-38.8016,-75.6870,3.9751,-3.9751,2.6494,-2.6492
85.0700,11.5588,-157.5809,-39.3014,-39.6762,4.0397,-4.0397,2.6494,-2.6492
85.0800,10.1086,-161.6702,-39.3564,5.7339,4.0429,-4.0429,2.6494,-2.6492
85.0900,10.0811,58.0563,-38.7357,81.6006,4.0301,-4.0301,3.1156,-3.1513
85.1000,10.8447,101.4523,-37.8183,83.1265,4.0224,-4.0224,3.1156,-3.1513
85.1100,9.8340,-119.4949,-37.2250,58.4073,3.9751,-3.9751,3.1156,-3.1513
85.1200,6.8457,-308.3987,-36.2253,114.0103,3.8358,-3.8358,3.1156,-3.1513
85.1300,4.2639,-190.7230,-34.7256,156.3077,3.6340,-3.6340,3.4517,-3.4801
85.1400,4.2584,48.2297,-32.9678,175.3506,3.4567,-3.4567,3.5795,-3.5429
85.1500,4.7418,33.5812,-31.3364,149.7159,3.3122,-3.3122,3.5795,-3.5429
85.1600,4.6209,-36.4261,-29.5456,185.4214,3.1677,-3.1677,3.5795,-3.5429
85.1700,4.0826,-67.0047,-27.3813,205.8682,3.0011,-3.0011,3.6848,-3.7180
85.1800,3.6377,-36.3040,-25.7223,146.9693,2.8338,-2.8338,3.6848,-3.7180
85.1900,2.9565,-75.8548,-24.2831,145.3214,2.6643,-2.6643,4.0411,-4.0528
85.2000,2.3633,-49.4876,-22.7286,153.4390,2.4925,-2.4925,4.0411,-4.0528
85.2100,1.9787,-40.3934,-21.1960,150.9366,2.3253,-2.3253,3.8126,-3.8497
85.2200,1.3525,-66.3943,-19.5920,157.1011,2.1518,-2.1518,3.6491,-3.6533
85.2300,0.5450,-81.2869,-18.0704,147.0303,1.9707,-1.9707,3.6491,-3.6533
85.2400,-0.2460,-79.9442,-16.7795,117.8555,1.7909,-1.7909,3.6491,-3.6533
85.2500,-1.0370,-80.6766,-15.6314,108.8223,1.6157,-1.6157,3.1711,-3.1653
85.2600,-1.8500,-79.2728,-14.3790,122.1280,1.4400,-1.4400,3.1711,-3.1653
85.2700,-2.6795,-85.8035,-13.0167,134.0909,1.2602,-1.2602,3.1711,-3.1653
85.2800,-3.5913,-95.3250,-11.5390,148.6783,1.0719,-1.0719,3.1711,-3.1653
85.2900,-4.5581,-97.3392,-9.9130,164.7916,0.8719,-0.8719,2.5700,-2.4772
85.3000,-5.4206,-86.0477,-8.2321,167.3550,0.6654,-0.6654,2.3500,-2.3064
85.3100,-6.2281,-84.2166,-6.7105,155.1480,0.4603,-0.4603,2.3500,-2.3064
85.3200,-7.0795,-87.0853,-5.3592,139.0347,0.2597,-0.2597,2.3500,-2.3064
85.3300,-7.9419,-87.1463,-4.1287,129.5132,0.0652,-0.0652,2.3500,-2.3064
85.3400,-8.9142,-98.9871,-2.9806,133.1143,-0.1259,0.1259,2.3500,-2.3064
85.3500,-10.2216,-135.6693,-1.6568,143.6124,-0.3293,0.3293,2.3500,-2.3064
85.3600,-11.9245,-171.5579,-0.1956,144.8331,-0.5560,0.5560,1.4457,-1.4402
85.3700,-13.7537,-176.3187,1.1722,130.6729,-0.7989,0.7989,1.0472,-1.1145
85.3800,-15.2973,-140.2469,2.3312,106.0757,-1.0382,1.0382,1.0472,-1.1145
85.3900,-16.2531,-85.1321,3.2925,87.2159,-1.2527,1.2527,0.8516,-0.9028
85.4000,-16.8408,-49.2435,4.1934,82.5772,-1.4383,1.4383,0.8516,-0.9028
85.4100,-17.4671,-56.3235,5.0668,79.5255,-1.6050,1.6050,0.3652,-0.2946
85.4200,-18.2251,-63.9529,5.8853,73.4219,-1.7608,1.7608,0.3652,-0.2946
85.4300,-19.1864,-86.7191,6.5500,56.0269,-1.9106,1.9106,0.3652,-0.2946
85.4400,-20.4718,-113.1473,7.0444,41.6226,-2.0600,2.0600,0.3652,-0.2946
85.4500,-21.7462,-110.4007,7.4509,34.3594,-2.2060,2.2060,0.3652,-0.2946
85.4600,-22.9053,-104.2972,7.7420,21.8472,-2.3431,2.3431,0.3652,-0.2946
85.4700,-24.1028,-112.4759,7.6926,-14.0414,-2.4653,2.4653,-0.2129,0.3160
85.4800,-25.3937,-118.3963,7.4948,-18.5580,-2.5753,2.5753,-0.2129,0.3160
85.4900,-26.6461,-112.2928,7.7036,20.5655,-2.6875,2.6875,-0.9842,1.0577
85.5000,-27.8162,-103.3817,8.4396,70.7974,-2.8136,2.8136,-0.9842,1.0577
85.5100,-28.9588,-96.3016,9.7635,122.0670,-2.9648,2.9648,-0.9842,1.0577
85.5200,-30.1068,-90.1981,10.6589,49.1910,-3.1202,3.1202,-0.9842,1.0577
85.5300,-31.1835,-75.8548,10.4666,-41.6904,-3.2455,3.2455,-1.5026,1.6153
85.5400,-32.0734,-55.9573,9.6701,-89.5419,-3.3286,3.3286,-1.5026,1.6153
85.5500,-32.7106,-43.0789,8.8077,-85.1474,-3.3751,3.3751,-1.5026,1.6153
85.5600,-33.2050,-36.3040,8.2584,-54.9960,-3.4024,3.4024,-1.5026,1.6153
85.5700,-33.6444,-25.5618,8.0826,-11.6000,-3.4262,3.4262,-2.5855,2.5827
85.5800,-33.8477,7.6413,8.3572,34.9698,-3.4546,3.4546,-2.5855,2.5827
85.5900,-33.4082,79.6017,8.3078,-16.1777,-3.4615,3.4615,-2.5582,2.5504
85.6000,-31.9086,166.0275,6.6983,-209.9643,-3.3840,3.3840,-2.5582,2.5504
85.6100,-30.7990,66.1130,3.9572,-276.3705,-3.2268,3.2268,-2.9342,3.0421
85.6200,-30.7056,-29.4070,2.9300,-71.1703,-3.0893,3.0893,-3.3450,3.3971
85.6300,-30.0025,31.5060,3.3585,10.9219,-2.9919,2.9919,-3.3450,3.3971
85.6400,-28.9533,39.3796,4.1000,45.1627,-2.9218,2.9218,-3.3450,3.3971
85.6500,-28.9148,-27.7591,5.0009,90.3897,-2.8994,2.8994,-3.3248,3.4093
85.6600,-29.4971,-16.7117,5.4459,61.6422,-2.9116,2.9116,-3.4573,3.4611
85.6700,-29.8596,17.4069,5.1382,-35.2206,-2.9201,2.9201,-3.4573,3.4611
85.6800,-29.8047,51.0983,4.1330,-119.1440,-2.8955,2.8955,-3.4573,3.4611
85.6900,-29.6125,59.3381,2.6224,-159.7324,-2.8309,2.8309,-3.4479,3.3373
85.7000,-29.0576,104.3820,0.9250,-169.4980,-2.7250,2.7250,-3.4479,3.3373
85.7100,-27.7338,172.5583,-0.9097,-185.6723,-2.5678,2.5678,-3.2740,3.2281
85.7200,-25.9760,200.0851,-3.0521,-219.5468,-2.3562,2.3562,-3.2740,3.2281
85.7300,-24.0259,210.8884,-5.1175,-199.8935,-2.1045,2.1045,-3.2740,3.2281
85.7400,-21.9330,217.7853,-6.1612,-84.9033,-1.8508,1.8508,-3.2740,3.2281
85.7500,-19.8731,206.5549,-6.3205,-17.0322,-1.6212,1.6212,-2.8647,2.9146
85.7600,-18.0054,182.8122,-6.3864,-22.8305,-1.4145,1.4145,-2.8647,2.9146
85.7700,-16.2970,169.3234,-6.8643,-64.0292,-1.2152,1.2152,-2.8647,2.9146
85.7800,-14.6491,163.0978,-7.8970,-114.6274,-1.0063,1.0063,-2.8647,2.9146
85.7900,-13.1000,153.2712,-9.3912,-156.8027,-0.7801,0.7801,-2.7251,2.7365
85.8000,-11.6059,148.1442,-11.0446,-164.1269,-0.5394,0.5394,-2.7251,2.7365
85.8100,-10.1227,147.9611,-12.4673,-134.1586,-0.2958,0.2958,-2.7547,2.6889
85.8200,-8.6121,151.6843,-13.5330,-95.7065,-0.0596,0.0596,-2.7547,2.6889
85.8300,-7.0905,152.3557,-14.3735,-77.2128,0.1655,-0.1655,-2.2471,2.1240
85.8400,-5.5963,147.5339,-15.1315,-76.1142,0.3803,-0.3803,-1.3903,1.3682
85.8500,-4.3549,139.4772,-15.9885,-87.8329,0.5838,-0.5838,-1.3903,1.3682
85.8600,-2.9981,133.5568,-17.0157,-107.6083,0.7876,-0.7876,-1.3903,1.3682
85.8700,-1.7127,127.2092,-18.1857,-117.8622,0.9934,-0.9934,-1.0885,1.0242
85.8800,-0.5316,120.7394,-19.2789,-105.0449,1.1952,-1.1952,-1.0885,1.0242
85.8900,0.6384,123.2419,-20.2512,-91.8613,1.3906,-1.3906,-0.6082,0.5435
85.9000,1.7975,123.7302,-21.1136,-82.0956,1.5781,-1.5781,-0.6082,0.5435
85.9100,2.8467,112.0724,-21.9376,-80.6918,1.7560,-1.7560,0.2674,-0.3514
85.9200,3.6596,90.2829,-22.8165,-89.3588,1.9221,-1.9221,0.2674,-0.3514
85.9300,4.2529,75.3903,-23.7778,-103.1528,2.0758,-2.0758,0.2674,-0.3514
85.9400,4.5990,64.9533,-24.8105,-104.3735,2.2159,-2.2159,0.2674,-0.3514
85.9500,4.7583,46.0934,-25.8377,-106.7538,2.3412,-2.3412,0.6792,-0.8028
85.9600,4.9231,39.3796,-26.9144,-108.1577,2.4577,-2.4577,0.6792,-0.8028
85.9700,5.2307,72.3996,-27.8427,-87.1616,2.5683,-2.5683,1.1430,-1.2084
85.9800,6.3073,141.1862,-28.5184,-61.7099,2.6903,-2.6903,1.1430,-1.2084
85.9900,8.3123,225.5978,-29.0732,-52.3715,2.8433,-2.8433,1.4918,-1.5634
86.0000,10.5041,204.2966,-29.5181,-52.9208,3.0194,-3.0194,1.4918,-1.5634
86.0100,11.8829,108.9597,-30.0125,-59.6957,3.1887,-3.1887,1.6422,-1.5970
86.0200,12.2564,13.2565,-30.7431,-75.6259,3.3307,-3.3307,1.6422,-1.5970
86.0300,12.0697,0.4391,-31.7264,-101.1996,3.4447,-3.4447,1.6422,-1.5970
86.0400,11.7456,8.6179,-32.9733,-127.2006,3.5425,-3.5425,1.6422,-1.5970
86.0500,11.3501,-11.5848,-34.3521,-151.3095,3.6301,-3.6301,1.6422,-1.5970
86.0600,11.3391,13.4396,-35.9286,-154.3002,3.7260,-3.7260,1.6422,-1.5970
86.0700,11.7785,28.2101,-37.2964,-127.2006,3.8344,-3.8344,1.6422,-1.5970
86.0800,12.0697,-17.9324,-38.2852,-88.4433,3.9376,-3.9376,1.6422,-1.5970
86.0900,11.3281,-131.0306,-38.8895,-51.2119,3.9990,-3.9990,2.6705,-2.5583
86.1000,9.9988,-141.6507,-39.0982,-12.8818,4.0070,-4.0070,2.5380,-2.5632
86.1100,10.1965,84.2404,-38.8400,47.6041,4.0118,-4.0118,2.5380,-2.5632
86.1200,11.3116,125.8054,-37.7414,119.8087,4.0215,-4.0215,2.6940,-2.6797
86.1300,10.5316,-103.5037,-37.0218,55.2335,3.9896,-3.9896,2.6940,-2.6797
86.1400,7.9223,-277.5760,-36.2033,96.6763,3.8756,-3.8756,3.3215,-3.3202
86.1500,5.2362,-219.6536,-34.8410,142.8799,3.6911,-3.6911,3.3215,-3.3202
86.1600,5.1758,57.8732,-33.2590,159.2374,3.5281,-3.5281,3.5781,-3.6643
86.1700,5.9613,64.2819,-31.6000,165.2798,3.4012,-3.4012,3.5781,-3.6643
86.1800,5.8789,-35.4495,-29.4083,225.7047,3.2602,-3.2602,3.5781,-3.6643
86.1900,5.2087,-79.0286,-27.2330,190.1212,3.0918,-3.0918,4.0091,-4.0187
86.2000,4.6704,-39.9051,-25.8432,118.7100,2.9273,-2.9273,4.0091,-4.0187
86.2100,4.0661,-67.6761,-24.5853,129.1470,2.7665,-2.7665,4.0044,-4.0315
86.2200,3.4729,-52.1121,-23.0087,159.4815,2.6002,-2.6002,3.9250,-3.9668
86.2300,3.1323,-36.1209,-21.4377,152.0963,2.4371,-2.4371,3.9250,-3.9668
86.2400,2.6489,-58.5818,-19.8502,155.4532,2.2710,-2.2710,3.9250,-3.9668
86.2500,1.9183,-74.0848,-18.3285,145.6265,2.0972,-2.0972,3.9250,-3.9668
86.2600,1.2097,-71.0330,-16.9772,119.1983,1.9231,-1.9231,3.9250,-3.9668
86.2700,0.4956,-75.4886,-15.8347,104.5499,1.7540,-1.7540,3.9250,-3.9668
86.2800,-0.3229,-83.0569,-14.5328,130.1846,1.5809,-1.5809,3.9250,-3.9668
86.2900,-1.1798,-86.6580,-12.9892,153.0118,1.3971,-1.3971,3.9250,-3.9668
86.3000,-2.0697,-89.5267,-11.3248,165.0357,1.2015,-1.2015,3.9250,-3.9668
86.3100,-3.0091,-94.1043,-9.6109,171.3223,0.9948,-0.9948,3.7060,-3.6875
86.3200,-3.8990,-85.9866,-7.8751,173.1534,0.7813,-0.7813,3.7060,-3.6875
86.3300,-4.6735,-77.9910,-6.2601,166.5005,0.5698,-0.5698,3.7060,-3.6875
86.3400,-5.4261,-78.1131,-4.6835,154.1714,0.3611,-0.3611,2.8872,-2.8810
86.3500,-6.3379,-86.4139,-3.2498,139.7061,0.1538,-0.1538,2.8872,-2.8810
86.3600,-7.5409,-115.8328,-1.9260,129.1470,-0.0577,0.0577,2.9309,-2.9268
86.3700,-9.0790,-147.6932,-0.6570,126.0953,-0.2800,0.2800,2.9309,-2.9268
86.3800,-10.7215,-157.3367,0.5954,122.9214,-0.5118,0.5118,2.9309,-2.9268
86.3900,-12.1222,-130.6644,1.7545,109.7989,-0.7401,0.7401,2.9309,-2.9268
86.4000,-12.9737,-80.9207,2.7487,93.1363,-0.9457,0.9457,2.9309,-2.9268
86.4100,-13.4680,-43.4451,3.6002,77.9996,-1.1217,1.1217,2.9309,-2.9268
86.4200,-13.8965,-39.9661,4.3417,67.3184,-1.2729,1.2729,2.9309,-2.9268
86.4300,-14.6271,-69.7513,5.0064,58.4073,-1.4136,1.4136,2.3096,-2.2759
86.4400,-15.9125,-117.4808,5.5942,52.3648,-1.5606,1.5606,1.8067,-1.7031
86.4500,-17.5165,-141.4676,6.1820,55.4776,-1.7204,1.7204,1.8067,-1.7031
86.4600,-18.9722,-126.0257,6.8137,59.0176,-1.8855,1.8855,1.8067,-1.7031
86.4700,-20.1422,-101.8558,7.4069,52.9141,-2.0448,2.0448,1.8067,-1.7031
86.4800,-21.1035,-95.6912,7.9178,46.5054,-2.1920,2.1920,1.8067,-1.7031
86.4900,-22.0868,-114.9783,8.1540,12.2037,-2.3236,2.3236,1.8067,-1.7031
86.5000,-23.3942,-141.0403,7.8684,-35.2817,-2.4385,2.4385,1.8067,-1.7031
86.5100,-24.8828,-142.8714,7.7200,-11.9052,-2.5506,2.5506,1.8067,-1.7031
86.5200,-26.1243,-106.0672,8.2968,57.7359,-2.6744,2.6744,1.6008,-1.5829
86.5300,-27.0252,-68.8358,9.6042,123.5318,-2.8177,2.8177,1.6008,-1.5829
86.5400,-27.9041,-70.8499,11.0709,129.2081,-2.9777,2.9777,0.5179,-0.5155
86.5500,-28.9478,-83.8504,11.8729,52.5479,-3.1340,3.1340,0.5179,-0.5155
86.5600,-30.0409,-86.2918,11.7191,-34.2441,-3.2617,3.2617,-0.1086,0.2330
86.5700,-31.0352,-71.7654,10.9061,-89.7861,-3.3489,3.3489,-0.1086,0.2330
86.5800,-31.6724,-37.7078,9.9283,-94.9741,-3.3952,3.3952,-0.1086,0.2330
86.5900,-32.0349,-23.5477,9.2361,-61.4658,-3.4153,3.4153,-0.1086,0.2330
86.6000,-32.4304,-30.5057,8.9560,-23.5629,-3.4303,3.4303,-0.1086,0.2330
86.6100,-33.0072,-39.9661,9.0659,13.7906,-3.4574,3.4574,-0.1086,0.2330
86.6200,-33.4192,-11.8289,9.6756,55.4166,-3.5027,3.5027,-0.9170,0.9931
86.6300,-32.9853,76.1227,9.3350,-96.5610,-3.5128,3.5128,-1.3263,1.4158
86.6400,-31.8207,114.7580,5.2206,-536.5024,-3.3743,3.3743,-1.3263,1.4158
86.6500,-31.3263,18.3835,1.6830,-321.4145,-3.1680,3.1680,-2.1926,2.1496
86.6600,-30.9583,17.1628,3.0014,161.4957,-3.0581,3.0581,-2.1926,2.1496
86.6700,-29.8816,70.1413,4.4626,72.3843,-2.9997,2.9997,-2.1926,2.1496
86.6800,-28.9862,31.6281,4.3417,-84.7202,-2.9347,2.9347,-2.1926,2.1496
86.6900,-29.1126,-13.3548,3.2925,-92.7768,-2.8640,2.8640,-2.7580,2.8365
86.7000,-29.5246,8.2516,2.7542,-2.7499,-2.8114,2.8114,-3.3191,3.3568
86.7100,-29.7553,21.4963,2.8970,49.8624,-2.7859,2.7859,-3.3191,3.3568
86.7200,-29.8487,30.4684,3.2266,34.7867,-2.7807,2.7807,-3.3191,3.3568
86.7300,-29.6509,58.8498,2.9904,-46.3901,-2.7654,2.7654,-3.4940,3.4709
86.7400,-28.8983,116.0397,1.6721,-153.8120,-2.6985,2.6985,-3.4940,3.4709
86.7500,-27.4317,180.1266,-0.9537,-278.4457,-2.5412,2.5412,-3.1579,3.1049
86.7600,-25.6244,198.4372,-4.2715,-326.6025,-2.2942,2.2942,-3.1579,3.1049
86.7700,-23.6634,215.2219,-6.6775,-208.3163,-2.0086,2.0086,-3.1579,3.1049
86.7800,-21.4881,232.2507,-7.2653,-29.1171,-1.7431,1.7431,-3.1579,3.1049
86.7900,-19.3402,218.8840,-6.7490,44.3692,-1.5224,1.5224,-2.8303,2.8792
86.8000,-17.4671,182.8732,-6.3809,4.4522,-1.3339,1.3339,-2.8303,2.8792
86.8100,-15.8850,156.9333,-6.9467,-89.7250,-1.1474,1.1474,-2.8303,2.8792
86.8200,-14.3909,154.1867,-8.4573,-180.6064,-0.9375,0.9375,-2.8303,2.8792
86.8300,-12.8363,159.9850,-10.4678,-194.8886,-0.6959,0.6959,-2.8303,2.8792
86.8400,-11.2104,164.2575,-12.0169,-138.0038,-0.4443,0.4443,-2.8303,2.8792
86.8500,-9.5789,162.4875,-13.0057,-86.1240,-0.2016,0.2016,-2.5028,2.5321
86.8600,-8.0188,153.3932,-13.8132,-79.6542,0.0281,-0.0281,-2.5028,2.5321
86.8700,-6.5357,146.8625,-14.6481,-81.4243,0.2478,-0.2478,-2.5028,2.5321
86.8800,-5.1239,138.9890,-15.4007,-70.2548,0.4565,-0.4565,-2.5028,2.5321
86.8900,-3.8220,127.2092,-16.0599,-69.7665,0.6521,-0.6521,-2.5028,2.5321
86.9000,-2.8168,118.6032,-16.7905,-75.0156,0.8323,-0.8323,-2.5028,2.5321
86.9100,-1.6852,111.4621,-17.6199,-87.0395,1.0085,-1.0085,-2.1131,2.0716
86.9200,-0.6140,108.0441,-18.6472,-109.0121,1.1857,-1.1857,-2.1131,2.0716
86.9300,0.4901,113.1711,-19.8282,-119.2661,1.3684,-1.3684,-2.1131,2.0716
86.9400,1.5338,106.3962,-21.0202,-116.3974,1.5532,-1.5532,-2.1131,2.0716
86.9500,2.4017,90.1608,-22.1408,-104.9838,1.7321,-1.7321,-2.1131,2.0716
86.9600,3.0609,73.5593,-23.1131,-88.3212,1.8968,-1.8968,-2.1131,2.0716
86.9700,3.4289,61.8405,-23.9755,-81.9736,2.0405,-2.0405,-0.9334,0.9412
86.9800,3.6047,44.5676,-24.8764,-95.6454,2.1654,-2.1654,-0.9334,0.9412
86.9900,3.7201,25.7687,-25.9146,-104.8007,2.2795,-2.2795,-0.9334,0.9412
87.0000,3.6487,4.6506,-26.8869,-91.8613,2.3790,-2.3790,-0.9334,0.9412
87.0100,3.5113,0.1950,-27.6614,-70.6210,2.4615,-2.4615,-0.4484,0.4008
87.0200,3.4839,28.8815,-28.2931,-59.9399,2.5319,-2.5319,-0.4484,0.4008
87.0300,4.2364,103.8937,-28.8974,-69.6445,2.6160,-2.6160,-0.4860,0.4740
87.0400,6.1590,231.3351,-29.7269,-85.8188,2.7483,-2.7483,-0.0494,-0.0445
87.0500,8.8617,273.8766,-30.6442,-92.5937,2.9373,-2.9373,-0.0494,-0.0445
87.0600,10.8777,177.1970,-31.5286,-89.1147,3.1431,-3.1431,-0.0494,-0.0445
87.0700,11.5149,24.7311,-32.3636,-98.0258,3.3193,-3.3193,-0.0494,-0.0445
87.0800,10.8502,-61.2064,-33.4677,-110.8432,3.4451,-3.4451,-0.0494,-0.0445
87.0900,10.9436,68.1271,-34.6762,-114.1391,3.5611,-3.5611,-0.0494,-0.0445
87.1000,11.1194,14.5383,-35.8243,-108.3408,3.6708,-3.6708,0.8766,-1.1499
87.1100,10.4162,-54.0652,-36.9119,-106.6928,3.7496,-3.7496,0.8766,-1.1499
87.1200,10.5536,42.1872,-37.9886,-107.9135,3.8310,-3.8310,0.8766,-1.1499
87.1300,11.3940,50.9763,-39.1202,-110.8432,3.9349,-3.9349,1.7724,-1.7013
87.1400,11.1688,-106.1893,-39.9771,-71.3535,4.0170,-4.0170,1.7724,-1.7013
87.1500,9.1144,-265.7352,-40.0046,19.2227,4.0140,-4.0140,2.4163,-2.2436
87.1600,7.9498,-59.9246,-38.9883,119.6866,3.9559,-3.9559,2.4163,-2.2436
87.1700,8.9331,153.8815,-37.8732,99.1177,3.9198,-3.9198,2.2696,-2.2851
87.1800,8.7188,-48.8162,-36.9174,106.2589,3.8678,-3.8678,2.2696,-2.2851
87.1900,6.2909,-253.9554,-35.6155,134.0909,3.7339,-3.7339,2.5028,-2.5108
87.2000,3.9837,-181.8729,-34.2587,133.9078,3.5465,-3.5465,2.5028,-2.5108
87.2100,3.7475,25.2805,-32.9843,121.0904,3.3836,-3.3836,3.5405,-3.5472
87.2200,4.2035,32.4216,-31.6824,130.8560,3.2558,-3.2558,3.5405,-3.5472
87.2300,4.1321,-30.0784,-29.7049,209.5303,3.1197,-3.1197,3.7614,-3.8515
87.2400,3.8244,-52.7835,-27.5186,205.6851,2.9650,-2.9650,3.7614,-3.8515
87.2500,3.5663,-20.0076,-25.7114,171.2613,2.8074,-2.8074,3.9724,-3.9772
87.2600,2.9236,-78.6014,-24.1348,152.7066,2.6419,-2.6419,3.8611,-3.8808
87.2700,2.1270,-67.7982,-22.7835,128.0484,2.4721,-2.4721,3.8611,-3.8808
87.2800,1.7480,-35.0833,-21.4542,134.0298,2.3117,-2.3117,3.8611,-3.8808
87.2900,1.2262,-59.9857,-19.9435,149.8990,2.1484,-2.1484,3.8611,-3.8808
87.3000,0.4956,-76.3431,-18.5043,139.3399,1.9788,-1.9788,3.8611,-3.8808
87.3100,-0.2845,-77.5638,-17.3013,108.2730,1.8095,-1.8095,3.2209,-3.2342
87.3200,-1.0700,-80.4935,-16.1478,115.0479,1.6414,-1.6414,3.2209,-3.2342
87.3300,-1.9214,-87.5735,-14.7031,149.1666,1.4642,-1.4642,2.8350,-2.8194
87.3400,-2.8058,-89.7708,-13.0057,171.3223,1.2726,-1.2726,2.8350,-2.8194
87.3500,-3.7232,-91.4798,-11.1710,185.7877,1.0663,-1.0663,2.8491,-2.8286
87.3600,-4.6131,-88.2449,-9.2758,188.4732,0.8487,-0.8487,2.8491,-2.8286
