timestamp,left_angle_rad,left_angular_velocity_rad_s,right_angle_rad,right_angular_velocity_rad_s,left_raw_tcn_nm,right_raw_tcn_nm,left_cmd_nm,right_cmd_nm,left_actual_nm,right_actual_nm,teensy_seq
0.830000,-0.001977598,0.008337924,-0.006315687,-0.000553938,nan,nan,0.000000,0.000000,-0.007050,0.003050,25017
0.840000,-0.001884400,0.002803178,-0.006402620,-0.000553938,nan,nan,0.000000,0.000000,-0.005640,0.009150,25018
0.850000,-0.002006783,-0.003826417,-0.006411560,-0.000553938,nan,nan,0.000000,0.000000,-0.011750,-0.016470,25019
0.860000,-0.002076147,-0.002749820,-0.006411560,-0.000553938,nan,nan,0.000000,0.000000,0.022090,0.003050,25020
0.870000,-0.002076147,-0.000776494,-0.006411560,-0.000553938,nan,nan,0.000000,0.000000,0.000940,0.003050,25021
0.880000,-0.002041317,0.002845801,-0.006457439,-0.000553938,nan,nan,0.000000,0.000000,-0.011750,0.024400,25022
0.890000,-0.001987838,0.005816843,-0.006507434,-0.000553938,nan,nan,0.000000,0.000000,0.030550,-0.003050,25023
0.900000,-0.001987838,0.005816843,-0.006507434,-0.000553938,nan,nan,0.000000,0.000000,-0.005640,-0.044530,25024
0.910000,-0.001911132,0.005468892,-0.006507434,-0.000553938,nan,nan,0.000000,0.000000,0.009400,0.009150,25025
0.920000,-0.001869411,0.005171859,-0.006507434,-0.000553938,nan,nan,0.000000,0.000000,0.009400,-0.003050,25026
0.930000,-0.001884400,0.005710029,-0.006560025,-0.000553938,nan,nan,0.000000,0.000000,0.007050,-0.016470,25027
0.940000,-0.001884400,0.006130014,-0.006603308,-0.000553938,nan,nan,0.000000,0.000000,-0.005640,-0.016470,25028
0.950000,-0.001764992,0.007563876,-0.006603308,-0.000553938,nan,nan,0.000000,0.000000,0.009400,0.003050,25029
0.960000,-0.001701482,0.008269545,-0.006603308,-0.000553938,nan,nan,0.000000,0.000000,-0.005640,-0.010370,25030
0.970000,-0.001641583,0.006097914,-0.006603308,-0.000553938,nan,nan,0.000000,0.000000,-0.011750,0.024400,25031
0.980000,-0.001596778,0.000370575,-0.006666237,-0.000553938,nan,nan,0.000000,0.000000,0.002350,-0.003050,25032
0.990000,-0.001682117,0.003509557,-0.006699182,-0.000553938,-1.869732,0.010978,-0.400000,0.010978,-0.005640,0.003050,25034
1.000000,-0.001568893,0.007302388,-0.006699182,-0.000553938,-1.856300,0.018450,-0.800000,0.011812,0.016450,-0.003050,25035
1.010000,-0.001544512,0.009625334,-0.006699182,-0.000553938,-1.844805,0.039253,-1.200000,0.014876,0.016450,-0.003050,25035
1.020000,-0.001506471,0.011316029,-0.006748001,-0.000553938,-1.846853,0.033254,-1.600000,0.016927,-0.658940,0.003050,25036
