elapsed_s,pc_unix_time_s,state_sequence,left_angle_deg,right_angle_deg,left_angular_velocity_rad_s,right_angular_velocity_rad_s,left_actual_torque_nm,right_actual_torque_nm
157.53099999999995,1786006495.1429656,11691,14.365236786897892,-2.8691575646472565,1.006674885749817,-0.7446198463439941,3.160280227661133,-3.005470037460327
157.54600000000028,1786006495.1607826,11692,13.898318225046651,-2.567030976900912,0.7520766854286194,-0.7360976934432983,2.8435001373291016,-2.8688302040100098
157.5619999999999,1786006495.1806643,11693,12.272343881800925,-1.787002883117946,1.6575514078140259,-0.7009440064430237,2.661139965057373,-2.6657001972198486
157.57800000000043,1786006495.1997318,11694,11.415407857963617,-1.4738933511862216,1.4146711826324463,-0.5954828262329102,2.457629919052124,-2.4863600730895996
157.59299999999985,1786006495.2056978,11695,9.723515359038098,-1.01246626142767,1.4274543523788452,-0.5699164867401123,2.2057101726531982,-2.2143001556396484
157.60900000000038,1786006495.2212167,11696,8.92700601878789,-0.7433021666158076,1.3944311141967773,-0.5912217497825623,2.0576601028442383,-2.0685102939605713
157.625,1786006495.2408254,11697,7.284547013980339,-0.19398420261753213,1.6948356628417969,-0.7020092606544495,1.7911700010299683,-1.798280119895935
157.64000000000033,1786006495.2595804,11698,6.339726946092475,-0.19398420261753213,1.863147497177124,-0.7020092606544495,1.6609801054000854,-1.6140601634979248
157.64000000000033,1786006495.2633958,11699,4.2523255130881985,-0.19398420261753213,1.9142801761627197,-0.7020092606544495,1.3949600458145142,-1.4341100454330444
157.65599999999995,1786006495.2799644,11700,3.3020071429184745,-0.19398420261753213,1.831189513206482,-0.7020092606544495,1.256309986114502,-1.2541600465774536
157.6869999999999,1786006495.2988737,11701,1.5222237697532317,-0.19398420261753213,1.6575514078140259,-0.7020092606544495,1.0495100021362305,-1.0254100561141968
157.70300000000043,1786006495.3199236,11702,0.6707792180086123,-0.19398420261753213,1.7214672565460205,-0.7020092606544495,0.8314300179481506,-0.8149600625038147
157.70300000000043,1786006495.323541,11703,-1.0485774715695275,-0.19398420261753213,1.781122088432312,-0.7020092606544495,0.676800012588501,-0.6600200533866882
157.71799999999985,1786006495.3389144,11704,-1.9659401789939401,-0.19398420261753213,1.8194715976715088,-0.7020092606544495,0.41642001271247864,-0.46177002787590027
157.75,1786006495.3616407,11705,-3.773187742811804,-0.19398420261753213,1.8844528198242188,-0.7020092606544495,0.3228900134563446,-0.2543700337409973
157.76500000000033,1786006495.3820298,11706,-4.613642520181873,-0.19398420261753213,1.943042278289795,-0.7020092606544495,0.05405000224709511,-0.0567300021648407
157.76500000000033,1786006495.3832579,11707,-6.217644144867667,-0.19398420261753213,1.672465205192566,-0.7020092606544495,0.009400000795722008,0.05185000225901604
157.78099999999995,1786006495.4021792,11708,-6.92626261087815,-0.19398420261753213,1.523328185081482,-0.7020092606544495,-0.20821000635623932,0.25315001606941223
157.79600000000028,1786006495.421544,11709,-8.178707568794218,-0.19398420261753213,1.3582121133804321,-0.7020092606544495,-0.44603002071380615,0.3623400330543518
157.82800000000043,1786006495.4397979,11710,-8.706052814232564,-0.19398420261753213,1.2761868238449097,-0.7020092606544495,-0.642490029335022,0.5849900245666504
157.82800000000043,1786006495.4440525,11711,-8.706052814232564,-0.19398420261753213,1.2761868238449097,-0.7020092606544495,-0.655180037021637,0.6368400454521179
157.84299999999985,1786006495.4600036,11712,-8.706052814232564,-0.19398420261753213,1.2761868238449097,-0.7020092606544495,-0.6612900495529175,0.6398900151252747
157.85900000000038,1786006495.4811473,11713,-8.706052814232564,-0.19398420261753213,1.2761868238449097,-0.7020092606544495,-0.573870062828064,0.5154500007629395
157.875,1786006495.500209,11714,-8.706052814232564,-0.19398420261753213,1.2761868238449097,-0.7020092606544495,-0.535800039768219,0.4727500379085541
