elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm,left_nn_command_nm,right_nn_command_nm
20.0500,1.2158,113.4338,0.1885,-181.4603,0.0000,-0.0226,5.0000,0.7727
20.0606,1.2158,113.4338,0.1885,-181.4603,0.0000,-0.0226,5.0000,0.8069
20.0700,2.8912,113.0066,-3.3217,-123.2327,0.0000,-0.0226,5.0000,0.6169
20.0802,2.8912,113.0066,-4.6235,-8.9139,0.0000,-0.0226,5.0000,0.8475
20.0905,3.7152,118.5608,-4.6345,4.8190,0.0000,-0.0226,5.0000,1.1338
20.1000,4.4073,100.2502,-4.7719,-18.6185,0.0000,-0.0226,5.0000,1.4104
20.1100,4.7149,66.1316,-5.1454,-39.4315,0.0000,-0.0226,5.0000,1.3656
20.1200,4.8797,64.4226,-5.6233,-44.3143,0.0000,-0.0226,5.0000,1.5180
20.1304,5.4730,82.1228,-6.0902,-43.8260,0.0000,-0.0226,5.0000,1.8013
20.1400,5.9234,86.2732,-6.4967,-36.3187,0.0000,-0.0226,5.0000,2.0518
20.1500,5.9234,86.2732,-6.8153,-26.9193,0.0000,-0.0226,5.0000,1.8576
20.1600,6.4068,84.6252,-7.1065,-24.6609,0.0000,-0.0226,5.0000,1.7450
20.1703,6.8627,77.0569,-7.4141,-21.5482,0.0000,-0.0226,5.0000,1.8212
20.1800,7.3242,76.5076,-7.7711,-26.1868,0.0000,-0.0226,5.0000,2.0081
20.1900,8.7414,109.7107,-7.7711,-26.1868,0.0000,-0.0226,5.0000,2.0352
20.2000,9.6148,106.3538,-8.6500,-28.7503,0.0000,-0.0226,5.0000,1.9163
20.2102,10.4223,99.7620,-9.0565,-24.1116,0.0000,-0.0226,5.0000,1.8077
20.2200,10.4223,99.7620,-9.4356,-23.1351,0.0000,-0.0226,5.0000,1.7402
20.2305,10.4223,99.7620,-9.8201,-24.9661,0.0000,-0.0226,5.0000,1.7095
20.2400,12.0208,101.7761,-10.1991,-26.6141,0.0000,-0.0226,5.0000,1.6889
20.2502,12.8393,98.2361,-10.5452,-29.2996,0.0000,-0.0226,5.0000,1.5954
20.2600,14.3609,93.6584,-10.5452,-29.2996,0.0000,-0.0226,5.0000,1.4128
20.2701,15.1574,89.2639,-10.5452,-29.2996,0.0000,-0.0226,5.0000,1.4666
20.2801,15.9375,83.7708,-11.7207,-34.6097,0.0000,-0.0226,5.0000,1.4181
20.2905,15.9375,83.7708,-12.1052,-33.9993,0.0000,-0.0226,5.0000,1.3931
20.3000,16.7010,78.4607,-12.4898,-35.4642,0.0000,-0.0226,5.0000,1.2978
20.3100,17.4536,73.6389,-12.8962,-38.9432,0.0000,-0.0226,5.0000,1.2513
20.3200,18.2116,73.0896,-13.3247,-42.4222,0.0000,-0.0226,5.0000,1.2173
20.3300,19.8431,78.7659,-13.3247,-42.4222,0.0000,-0.0226,5.0000,1.1863
20.3403,20.7165,82.9163,-13.3247,-42.4222,0.0000,-0.0226,5.0000,1.1402
20.3500,20.7165,82.9163,-14.2476,-48.9529,0.0000,-0.0226,5.0000,1.0820
20.3600,21.6009,83.7097,-15.2199,-46.3895,0.0000,-0.0226,5.0000,0.9344
20.3700,22.4304,76.5076,-15.6428,-39.6756,0.0000,-0.0226,5.0000,0.8392
20.3800,23.1720,68.2678,-16.0054,-34.3045,0.0000,-0.0226,5.0000,0.8442
20.3900,23.8037,57.3425,-16.0054,-34.3045,0.0000,-0.0226,5.0000,0.8643
20.4000,24.8803,50.0793,-16.0054,-34.3045,0.0000,-0.0226,4.7241,0.7671
20.4100,24.8803,50.0793,-16.7085,-33.8773,0.0000,-0.0226,4.4444,0.6827
20.4202,25.9570,57.9529,-17.4940,-36.7459,0.0000,-0.0226,4.2339,0.5405
20.4300,25.9570,57.9529,-17.4940,-36.7459,0.0000,-0.0226,3.8818,0.3378
20.4400,26.6326,70.0378,-17.4940,-36.7459,0.0000,-0.0226,3.6119,0.0794
20.4500,27.3852,76.4465,-17.9005,-37.0511,0.0000,-0.0226,3.4015,-0.0906
20.4601,28.1213,69.1833,-17.9005,-37.0511,0.0000,-0.0226,3.0484,-0.2446
20.4703,28.6267,45.5627,-18.2741,-33.2059,0.0000,-0.0226,2.7563,-0.2508
20.4800,28.8189,14.8010,-18.8289,-17.9471,0.0000,-0.0226,2.3727,-0.1831
20.4904,28.3905,-28.5950,-19.0596,14.4016,0.0000,-0.0226,1.8727,0.2119
20.5000,28.3905,-28.5950,-18.9717,19.1623,0.0000,-0.0226,1.5240,0.4063
20.5104,27.9290,-46.9666,-18.9717,19.1623,0.0000,-0.0226,1.1533,0.6246
20.5201,27.1600,-71.4417,-18.8344,11.1057,0.0000,-0.0226,0.6533,0.7861
20.5300,26.1767,-90.9729,-18.8508,3.9035,0.0000,-0.0226,0.1533,1.1276
20.5400,24.2871,-76.8127,-18.9332,-4.2752,0.0000,-0.0226,-0.3467,1.2801
20.5500,23.6169,-63.4460,-19.0980,-13.5526,0.0000,-0.0226,-0.8467,1.4692
20.5600,22.8643,-84.9915,-19.3397,-21.7313,0.0000,-0.0226,-1.3467,1.7624
20.5700,22.8643,-84.9915,-19.6199,-25.2103,0.0000,-0.0226,-1.8467,1.9641
20.5800,21.6174,-146.2708,-19.8781,-21.6702,0.0000,-0.0226,-2.3467,2.4641
20.5900,21.6174,-146.2708,-20.0154,-7.2049,0.0000,-0.0226,-2.8467,2.9641
20.6000,17.7832,-191.8640,-19.9110,18.1247,0.0000,-0.0226,-3.0733,3.4641
20.6100,15.3222,-89.5691,-19.9110,18.1247,0.0000,-0.0226,-2.8280,3.9641
20.6202,15.3222,-89.5691,-19.4935,51.1447,0.0000,-0.0226,-2.3280,4.4641
20.6300,13.3667,-112.3352,-17.4061,140.3781,0.0000,-0.0226,-2.1649,4.9641
20.6400,13.3667,-112.3352,-15.9065,159.9094,0.0000,-0.0226,-1.7970,5.0000
20.6500,12.1582,-123.7488,-15.9065,159.9094,0.0000,-0.0226,-2.2970,5.0000
20.6601,10.9222,-120.6970,-15.9065,159.9094,0.0000,-0.0226,-2.6396,5.0000
20.6700,9.6862,-115.7532,-14.8408,99.6677,0.0000,-0.0226,-2.9286,5.0000
20.6801,8.4613,-112.9456,-14.5222,22.5803,0.0000,-0.0226,-3.0438,5.0000
20.6900,5.8630,-123.2605,-13.0006,78.3054,0.0000,-0.0226,-2.9351,5.0000
20.7000,4.4128,-137.3596,-12.1492,77.4509,0.0000,-0.0226,-3.3815,5.0000
20.7101,4.4128,-137.3596,-11.2703,80.5026,0.0000,-0.0226,-3.3674,5.0000
20.7200,2.9626,-134.9182,-10.2870,88.4372,0.0000,-0.0226,-3.3305,5.0000
20.7304,1.7486,-109.2224,-9.3257,84.0427,0.0000,-0.0226,-2.8602,5.0000
20.7400,0.8313,-80.2307,-8.4138,84.2258,0.0000,-0.0226,-2.3602,5.0000
20.7500,0.2325,-56.3049,-7.4800,91.9162,0.0000,-0.0226,-1.8602,5.0000
20.7600,-0.1850,-42.0227,-6.5022,100.8884,0.0000,-0.0226,-1.3602,5.0000
20.7700,-1.1463,-47.8821,-6.5022,100.8884,0.0000,-0.0226,-0.8602,5.0000
20.7800,-1.1463,-47.8821,-4.3983,121.7014,0.0000,-0.0226,-0.3602,5.0000
20.7900,-1.6901,-51.1169,-3.1569,138.8522,0.0000,-0.0226,0.0880,5.0000
20.8000,-2.3438,-65.7043,-1.8879,141.0495,0.0000,-0.0226,0.4012,5.0000
20.8100,-3.1238,-75.1648,-0.6520,137.0822,0.0000,-0.0226,0.5339,5.0000
20.8200,-3.8654,-66.3757,0.5236,133.2980,0.0000,-0.0226,0.6634,5.0000
20.8300,-4.4202,-46.8445,1.6991,133.8474,0.0000,-0.0226,0.7974,5.0000
20.8401,-5.0464,-22.1863,2.7867,125.2414,0.0000,-0.0226,0.9972,5.0000
20.8500,-5.0464,-22.1863,3.8634,128.2932,0.0000,-0.0226,1.1102,5.0000
20.8603,-5.2112,-16.6321,4.9236,124.6921,0.0000,-0.0226,1.0858,5.0000
20.8700,-5.3760,-18.7073,5.9123,120.8469,0.0000,-0.0226,1.2259,5.0000
20.8800,-5.3760,-18.7073,6.9011,123.5934,0.0000,-0.0226,1.3484,5.0000
20.8900,-6.4197,-46.8445,7.8679,123.2883,0.0000,-0.0226,1.3390,5.0000
20.9000,-6.9690,-52.0935,8.7963,121.7014,0.0000,-0.0226,1.2709,5.0000
20.9102,-7.5348,-52.0325,9.6971,121.7014,0.0000,-0.0226,1.3686,5.0000
20.9201,-7.5348,-52.0325,10.5925,124.0207,0.0000,-0.0226,1.3590,5.0000
20.9300,-8.0512,-48.9807,11.2792,125.6076,0.0000,-0.0226,1.4449,5.0000
20.9402,-8.5236,-43.7317,12.0922,126.4621,0.0000,-0.0226,1.5347,5.0000
20.9500,-8.9521,-39.0320,13.0150,123.2883,0.0000,-0.0226,1.5051,5.0000
20.9600,-9.3586,-37.1399,13.0150,123.2883,0.0000,-0.0226,1.5777,5.0000
20.9700,-10.1661,-36.1633,14.7508,105.2829,0.0000,-0.0226,1.5208,5.0000
20.9803,-10.5616,-36.0413,15.5199,92.8317,0.0000,-0.0226,1.5098,5.0000
20.9900,-10.5616,-36.0413,16.2010,76.3522,0.0000,-0.0226,1.4380,5.0000
21.0000,-10.5616,-36.0413,16.7778,61.4597,0.0000,-0.0226,1.4169,5.0000
21.0106,-10.5616,-36.0413,17.2997,51.6940,0.0000,-0.0226,1.3916,5.0000
21.0200,-11.8634,-44.1589,17.7831,46.2619,0.0000,-0.0226,1.3718,5.0000
21.0302,-12.8467,-47.3938,18.2830,50.1682,0.0000,-0.0226,1.2484,5.0000
21.0402,-13.3082,-45.9290,18.8817,65.5490,0.0000,-0.0226,1.2898,5.0000
21.0500,-13.7366,-44.4031,19.6562,89.1696,0.0000,-0.0226,1.2495,5.0000
21.0601,-13.7366,-44.4031,20.5736,105.0998,0.0000,-0.0226,1.2350,4.8672
21.0700,-14.1651,-43.7317,21.5789,111.9357,0.0000,-0.0226,1.1908,4.7653
21.0806,-14.1651,-43.7317,22.5731,99.7897,0.0000,-0.0226,1.0918,4.6618
21.0900,-14.1651,-43.7317,23.3477,64.9997,0.0000,-0.0226,1.0728,4.5441
21.1000,-14.5441,-44.8914,23.3477,64.9997,0.0000,-0.0226,1.0257,4.6439
21.1100,-15.8954,-49.9573,24.1716,22.5192,0.0000,-0.0226,0.9243,4.5778
21.1200,-16.8073,-43.2434,24.6331,35.8249,0.0000,-0.0226,0.9212,4.6314
21.1300,-16.8073,-43.2434,24.9736,11.7770,0.0000,-0.0226,0.8127,4.2407
21.1400,-16.8073,-43.2434,24.9901,-15.5667,0.0000,-0.0226,0.8889,3.7407
21.1501,-16.8073,-43.2434,24.9517,-15.0784,0.0000,-0.0226,0.8444,3.2407
21.1600,-16.8073,-43.2434,25.0450,-6.2283,0.0000,-0.0226,1.0240,2.7407
21.1700,-17.9334,-21.2708,25.2153,-6.8997,0.0000,-0.0226,0.9689,2.2407
21.1800,-18.3783,-14.0076,25.2153,-6.8997,0.0000,-0.0226,1.2116,1.7407
21.1900,-18.5486,-9.1858,25.2153,-37.1732,0.0000,-0.0226,1.1467,1.2407
21.2004,-18.5486,-9.1858,24.7319,-67.9349,0.0000,-0.0226,1.3878,0.7407
21.2105,-18.6365,0.3967,23.9025,-97.0486,0.0000,-0.0226,1.8209,0.2407
21.2200,-18.5761,15.7166,22.6830,-128.2986,0.0000,-0.0226,2.3209,-0.2593
21.2301,-18.5761,15.7166,21.1559,-153.6893,0.0000,-0.0226,2.8209,-0.7593
21.2400,-18.3509,32.1350,19.3981,-173.1595,0.0000,-0.0226,3.3209,-1.2593
21.2506,-16.8567,67.2913,19.3981,-173.1595,0.0000,-0.0226,3.8209,-1.7593
21.2602,-16.1426,77.7893,15.9923,-118.3499,0.0000,-0.0226,4.3209,-2.0806
21.2700,-16.1426,77.7893,15.4924,-5.3738,0.0000,-0.0226,4.6524,-1.9435
21.2800,-15.4780,70.2209,15.8330,65.3659,0.0000,-0.0226,4.2771,-1.6750
21.2900,-14.9506,58.4412,16.2010,59.7507,0.0000,-0.0226,4.1042,-1.7560
21.3001,-14.4617,57.7087,16.1681,21.3596,0.0000,-0.0226,4.2082,-1.8066
21.3100,-12.9291,98.6633,15.7122,-18.3743,0.0000,-0.0226,4.5894,-1.7473
21.3200,-11.9129,107.2083,14.9816,-50.7230,0.0000,-0.0226,4.6787,-1.5307
21.3300,-10.8582,109.5276,14.9816,-50.7230,0.0000,-0.0226,4.3829,-1.0307
21.3405,-10.8582,109.5276,12.2954,-167.4222,0.0000,-0.0226,4.6358,-0.5307
21.3500,-9.7870,111.2976,9.9663,-250.8572,0.0000,-0.0226,5.0000,-0.0307
21.3601,-8.7214,108.5510,7.0714,-298.5867,0.0000,-0.0226,5.0000,-0.5307
21.3702,-7.6722,106.1707,4.2479,-272.9520,0.0000,-0.0226,5.0000,-1.0307
21.3800,-5.6946,100.9216,1.9023,-212.9544,0.0000,-0.0226,5.0000,-1.5307
21.3901,-4.6784,105.3162,0.3368,-114.0164,0.0000,-0.0226,5.0000,-1.4327
21.4000,-3.5853,112.5183,-0.0642,-9.0359,0.0000,-0.0226,5.0000,-1.1982
21.4100,-3.5853,112.5183,0.1280,26.2424,0.0000,-0.0226,5.0000,-0.9535
21.4201,-2.4592,113.8000,0.2050,-0.6131,0.0000,-0.0226,5.0000,-0.5061
21.4300,-1.3440,111.2366,0.1006,-17.7640,0.0000,-0.0226,5.0000,-0.0759
21.4400,-0.1905,115.4480,-0.1906,-38.4549,0.0000,-0.0226,5.0000,0.2752
21.4500,-0.1905,115.4480,-0.6740,-59.8782,0.0000,-0.0226,5.0000,0.7611
21.4600,1.0345,121.3684,-0.6740,-59.8782,0.0000,-0.0226,5.0000,1.2475
21.4700,4.7149,111.7249,-2.2395,-86.3675,0.0000,-0.0226,5.0000,1.4733
21.4801,4.7149,111.7249,-2.9591,-73.4280,0.0000,-0.0226,5.0000,1.4317
21.4901,5.8081,103.7903,-3.5963,-66.1038,0.0000,-0.0226,5.0000,1.5120
21.5002,6.6870,86.7004,-4.6950,-58.2303,0.0000,-0.0226,5.0000,1.5628
21.5101,7.5988,91.5222,-4.6950,-58.2303,0.0000,-0.0226,5.0000,1.6255
21.5200,8.4832,87.2498,-5.1674,-52.9813,0.0000,-0.0226,5.0000,1.7997
21.5300,8.4832,87.2498,-5.5848,-47.6102,0.0000,-0.0226,5.0000,1.7466
21.5400,8.4832,87.2498,-5.9749,-45.1077,0.0000,-0.0226,5.0000,1.9613
21.5501,10.2081,87.4939,-5.9749,-45.1077,0.0000,-0.0226,5.0000,1.8979
21.5600,10.9991,85.6018,-5.9749,-45.1077,0.0000,-0.0226,5.0000,1.9399
21.5700,10.9991,85.6018,-7.1888,-47.7933,0.0000,-0.0226,5.0000,1.9560
21.5800,13.2897,79.3152,-7.6338,-48.1595,0.0000,-0.0226,5.0000,1.9523
21.5900,14.1357,80.3528,-8.0842,-47.7933,0.0000,-0.0226,5.0000,1.9466
21.6001,14.9652,77.1790,-8.5512,-48.8919,0.0000,-0.0226,5.0000,1.9639
21.6101,16.5802,74.6765,-8.5512,-48.8919,0.0000,-0.0226,5.0000,1.9804
21.6201,16.5802,74.6765,-9.5949,-57.6810,0.0000,-0.0226,5.0000,1.8807
21.6300,17.3327,67.2302,-10.1881,-62.0145,0.0000,-0.0226,5.0000,1.8222
21.6406,17.3327,67.2302,-10.8143,-65.1273,0.0000,-0.0226,5.0000,1.7116
21.6500,17.9644,53.6194,-11.4461,-64.5779,0.0000,-0.0226,5.0000,1.6722
21.6600,18.6401,5.5847,-12.0338,-58.8406,0.0000,-0.0226,5.0000,1.7509
21.6700,18.8269,21.9421,-12.0338,-58.8406,0.0000,-0.0226,5.0000,1.8189
21.6800,19.4091,69.4275,-12.0338,-58.8406,0.0000,-0.0226,5.0000,1.8490
21.6900,19.4091,69.4275,-12.5337,-50.2347,0.0000,-0.0226,5.0000,1.7542
21.7000,20.6396,141.2048,-13.6104,-37.9666,0.0000,-0.0226,5.0000,1.5576
21.7100,22.5128,194.9158,-13.9290,-39.4315,0.0000,-0.0226,5.0000,1.3226
21.7200,24.5013,190.2771,-14.2586,-41.6898,0.0000,-0.0226,5.0000,1.1000
21.7304,26.2976,180.3284,-14.5991,-43.6429,0.0000,-0.0226,5.0000,1.1234
21.7400,28.6761,73.3948,-14.5991,-43.6429,0.0000,-0.0226,5.0000,0.7558
21.7500,29.2144,53.7415,-15.4670,-42.6663,0.0000,-0.0226,5.0000,0.6687
21.7600,29.2144,53.7415,-15.8900,-41.5067,0.0000,-0.0226,5.0000,0.8660
21.7701,29.6044,36.9568,-16.2965,-40.7742,0.0000,-0.0226,5.0000,0.5810
21.7800,29.7583,9.3079,-16.7140,-41.8729,0.0000,-0.0226,5.0000,0.3329
21.7900,29.5056,-36.6516,-16.9832,-42.5443,0.0000,-0.0226,5.0000,0.2076
21.8000,28.7200,-91.9495,-17.3897,-39.4315,0.0000,-0.0226,5.0000,0.4142
21.8100,28.7200,-91.9495,-17.3897,-39.4315,0.0000,-0.0226,4.7433,0.7779
21.8207,25.8251,-165.6189,-17.9555,-19.5340,0.0000,-0.0226,4.2433,1.2779
21.8300,24.1168,-173.0042,-18.0104,-2.1390,0.0000,-0.0226,3.7433,1.7779
21.8400,24.1168,-173.0042,-17.8621,19.1013,0.0000,-0.0226,3.2433,2.2779
21.8500,22.3699,-176.7883,-17.8621,19.1013,0.0000,-0.0226,2.7433,2.7779
21.8602,22.3699,-176.7883,-17.4446,49.1916,0.0000,-0.0226,2.2433,3.2779
21.8700,20.4364,-202.4841,-16.6700,84.7141,0.0000,-0.0226,1.7433,3.7779
21.8806,14.2840,-119.2322,-16.6700,84.7141,0.0000,-0.0226,1.2433,4.2779
21.8900,14.2840,-119.2322,-13.1434,86.4230,0.0000,-0.0226,0.7433,4.7779
21.9003,14.7894,62.4084,-12.3744,75.4367,0.0000,-0.0226,0.2433,4.9430
21.9100,15.0970,12.9089,-11.5120,85.3854,0.0000,-0.0226,-0.2567,5.0000
21.9200,14.7454,-51.2390,-10.6111,85.9958,0.0000,-0.0226,-0.7567,5.0000
21.9300,14.7454,-51.2390,-9.8036,73.1784,0.0000,-0.0226,-1.2567,5.0000
21.9401,13.8885,-96.2219,-9.8036,73.1784,0.0000,-0.0226,-1.7567,5.0000
21.9500,11.4221,-44.0369,-8.4688,57.6755,0.0000,-0.0226,-1.5610,5.0000
21.9600,10.9057,-53.8025,-7.7217,68.1735,0.0000,-0.0226,-1.0610,5.0000
21.9700,10.9057,-53.8025,-6.8538,75.6808,0.0000,-0.0226,-0.5610,4.7726
21.9801,10.3234,-60.2112,-5.8925,82.2726,0.0000,-0.0226,-0.0610,5.0000
21.9904,9.6313,-59.4788,-4.7993,92.2824,0.0000,-0.0226,-0.2563,5.0000
22.0000,9.1314,-47.9431,-3.6458,95.9445,0.0000,-0.0226,0.0262,5.0000
22.0100,8.6041,-56.5491,-2.3768,110.7761,0.0000,-0.0226,0.2039,5.0000
22.0200,7.3516,-55.0232,-2.3768,110.7761,0.0000,-0.0226,0.6952,5.0000
22.0300,6.8792,-45.8679,0.2983,121.1520,0.0000,-0.0226,0.9320,5.0000
22.0400,6.8792,-45.8679,1.7430,138.5471,0.0000,-0.0226,1.1358,5.0000
22.0500,6.8792,-45.8679,1.7430,138.5471,0.0000,-0.0226,1.3508,5.0000
22.0600,6.8792,-45.8679,4.8302,141.0495,0.0000,-0.0226,1.5469,5.0000
22.0701,6.8792,-45.8679,6.2364,128.0490,0.0000,-0.0226,1.6900,5.0000
22.0800,3.6053,-60.7605,7.4449,105.0998,0.0000,-0.0226,1.5370,5.0000
22.0900,2.9791,-57.9529,8.5381,101.2546,0.0000,-0.0226,1.6368,5.0000
22.1000,2.3858,-56.4270,9.7521,112.7292,0.0000,-0.0226,1.9643,5.0000
22.1100,2.3858,-56.4270,10.9496,106.8698,0.0000,-0.0226,1.9758,5.0000
22.1200,1.7980,-56.7932,11.9603,98.8132,0.0000,-0.0226,2.1397,5.0000
22.1301,1.2213,-56.4880,12.8997,93.3200,0.0000,-0.0226,2.2050,5.0000
22.1400,0.6610,-55.4504,13.8939,90.3293,0.0000,-0.0226,2.2466,5.0000
22.1500,0.1171,-54.3518,14.8607,89.8410,0.0000,-0.0226,2.3853,5.0000
22.1601,-0.8551,-48.6145,15.7945,88.0099,0.0000,-0.0226,2.4617,5.0000
22.1701,-1.2726,-45.8069,16.6735,85.8737,0.0000,-0.0226,2.4178,5.0000
22.1801,-1.2726,-45.8069,17.4974,83.0051,0.0000,-0.0226,2.4006,5.0000
22.1901,-1.2726,-45.8069,18.2555,79.2209,0.0000,-0.0226,2.3845,5.0000
22.2000,-1.6736,-44.8914,18.9202,72.2629,0.0000,-0.0226,2.3325,5.0000
22.2100,-2.5031,-49.5300,19.4860,65.3659,0.0000,-0.0226,2.2323,5.0000
22.2202,-2.5031,-49.5300,19.9748,58.1638,0.0000,-0.0226,2.1315,5.0000
22.2300,-2.9590,-53.3142,20.4033,49.1306,0.0000,-0.0226,2.0160,5.0000
22.2400,-4.3213,-48.9197,20.7988,40.9518,0.0000,-0.0226,1.9175,5.0000
22.2500,-4.3213,-48.9197,21.1943,32.7121,0.0000,-0.0226,1.8973,5.0000
22.2600,-4.8432,-55.8777,21.5569,21.4206,0.0000,-0.0226,1.7760,5.0000
22.2700,-5.4749,-66.3147,21.9194,13.6691,0.0000,-0.0226,1.6719,4.7643
22.2806,-6.1670,-69.6716,22.3149,11.5329,0.0000,-0.0226,1.6561,4.4711
22.2900,-6.8482,-67.4744,22.8258,20.8713,0.0000,-0.0226,1.6267,4.2261
22.3000,-7.4909,-63.5681,23.5509,45.6516,0.0000,-0.0226,1.6027,4.1294
22.3102,-8.3973,-28.7781,24.6111,74.0939,0.0000,-0.0226,1.6427,4.0765
22.3204,-8.3973,-28.7781,25.8525,76.5964,0.0000,-0.0226,1.5545,3.9129
22.3300,-8.5456,-8.6365,26.6545,17.7585,0.0000,-0.0226,1.5119,3.4129
22.3400,-8.5566,3.6926,27.2753,13.8522,0.0000,-0.0226,1.5250,3.0688
22.3500,-8.5126,8.0261,27.9399,14.9509,0.0000,-0.0226,1.2110,2.9199
22.3600,-8.4797,5.7678,28.4838,-0.7352,0.0000,-0.0226,1.0676,2.8806
22.3700,-8.6829,-14.9231,28.5771,-53.4085,0.0000,-0.0226,0.6718,2.4737
22.3800,-8.9795,-28.6560,28.0333,-102.0535,0.0000,-0.0226,0.5009,1.9737
22.3900,-8.9795,-28.6560,26.9622,-146.6702,0.0000,-0.0226,0.8037,1.4737
22.4000,-9.4025,-39.5203,25.4405,-174.6854,0.0000,-0.0226,1.3037,0.9737
22.4100,-9.8694,-41.9006,23.8805,-166.8729,0.0000,-0.0226,1.8037,0.4737
22.4201,-10.2869,-37.3230,22.2820,-167.6663,0.0000,-0.0226,2.3037,-0.0263
22.4300,-10.5616,-22.1863,20.3868,-198.4891,0.0000,-0.0226,2.8037,-0.5263
22.4400,-10.6220,-2.2278,18.2170,-216.8607,0.0000,-0.0226,3.3037,-1.0263
22.4500,-10.4682,17.9749,16.5691,-139.3460,0.0000,-0.0226,3.8037,-1.5166
22.4600,-10.1331,35.1868,15.9923,-31.9852,0.0000,-0.0226,4.3037,-1.3775
22.4700,-9.5728,58.0750,15.8879,-0.0027,0.0000,-0.0226,4.8037,-0.9249
22.4800,-8.7763,81.3293,15.5364,-31.1307,0.0000,-0.0226,5.0000,-0.6176
22.4901,-7.8425,92.8040,14.8717,-53.2254,0.0000,-0.0226,5.0000,-0.7142
22.5002,-5.5628,114.7766,13.9873,-74.4656,0.0000,-0.0226,5.0000,-0.8343
22.5100,-5.5628,114.7766,13.0370,-78.9212,0.0000,-0.0226,5.0000,-0.6038
22.5200,-3.1897,116.7908,12.2954,-65.5545,0.0000,-0.0226,5.0000,-0.1038
22.5302,-3.1897,116.7908,11.8889,-37.8445,0.0000,-0.0226,5.0000,0.3962
22.5402,-1.9977,117.6453,11.7736,-16.3602,0.0000,-0.0226,5.0000,0.8962
22.5500,-0.8167,119.1711,11.6143,-20.3885,0.0000,-0.0226,5.0000,1.2858
22.5601,0.3808,125.2136,11.4000,-33.2669,0.0000,-0.0226,5.0000,1.1616
22.5700,1.6223,133.2092,11.0100,-45.4739,0.0000,-0.0226,5.0000,1.2213
22.5800,4.0722,129.6082,10.4991,-54.2630,0.0000,-0.0226,5.0000,1.4031
22.5900,5.2642,128.6926,9.9498,-55.1785,0.0000,-0.0226,5.0000,1.8441
22.6001,5.2642,128.6926,9.3950,-54.6292,0.0000,-0.0226,5.0000,2.2171
22.6100,6.4508,128.2654,9.3950,-54.6292,0.0000,-0.0226,5.0000,2.4955
22.6200,7.6208,118.9270,9.3950,-54.6292,0.0000,-0.0226,5.0000,2.5557
22.6304,8.7085,119.8425,7.7745,-58.5965,0.0000,-0.0226,5.0000,2.5925
22.6400,10.8947,99.9451,7.0989,-67.4466,0.0000,-0.0226,5.0000,2.5999
22.6500,11.8341,103.3020,6.3628,-76.8460,0.0000,-0.0226,5.0000,2.7661
22.6602,12.7569,98.9075,5.5278,-82.8275,0.0000,-0.0226,5.0000,2.9495
22.6700,12.7569,98.9075,4.5885,-93.2645,0.0000,-0.0226,5.0000,3.0260
22.6800,13.5864,88.4094,3.5283,-104.4339,0.0000,-0.0226,5.0000,3.0180
22.6901,14.3225,80.9631,2.4462,-100.3445,0.0000,-0.0226,5.0000,3.0496
22.7002,15.0201,77.7893,1.4684,-88.2596,0.0000,-0.0226,5.0000,3.0359
22.7100,16.3494,75.7141,1.4684,-88.2596,0.0000,-0.0226,5.0000,3.2295
22.7200,16.9866,75.2258,1.4684,-88.2596,0.0000,-0.0226,5.0000,3.2505
22.7304,17.6074,75.1038,1.4684,-88.2596,0.0000,-0.0226,5.0000,3.2690
22.7400,17.6074,75.1038,-1.9868,-73.3670,0.0000,-0.0226,5.0000,3.1416
22.7500,18.2226,76.3855,-2.7064,-66.8973,0.0000,-0.0226,5.0000,3.1125
22.7600,18.8378,78.1555,-3.3272,-56.5213,0.0000,-0.0226,5.0000,3.0570
22.7700,19.4476,78.4607,-3.8710,-46.9388,0.0000,-0.0226,5.0000,2.9907
22.7801,20.6176,76.6907,-4.3269,-39.9197,0.0000,-0.0226,5.0000,2.9931
22.7902,21.2329,81.1462,-4.7664,-40.7742,0.0000,-0.0226,5.0000,2.8066
22.8000,21.9030,84.3811,-4.7664,-40.7742,0.0000,-0.0226,5.0000,2.6312
22.8103,21.9030,84.3811,-5.6947,-42.8494,0.0000,-0.0226,5.0000,2.2390
22.8200,21.9030,84.3811,-6.1342,-39.5535,0.0000,-0.0226,5.0000,2.0092
22.8301,21.9030,84.3811,-6.5297,-35.0369,0.0000,-0.0226,5.0000,1.7878
22.8400,23.1884,50.4456,-6.8867,-30.8255,0.0000,-0.0226,5.0000,1.5690
22.8500,23.4466,39.0930,-6.8867,-30.8255,0.0000,-0.0226,5.0000,1.4656
22.8600,23.6169,41.1682,-7.2548,-19.7171,0.0000,-0.0226,5.0000,1.4817
22.8700,23.9740,51.9714,-7.3921,-19.6561,0.0000,-0.0226,5.0000,1.4287
22.8803,23.9740,51.9714,-7.5514,-23.1351,0.0000,-0.0226,4.8473,1.2656
22.8900,24.4354,61.4319,-7.7656,-29.6048,0.0000,-0.0226,4.6161,0.9883
22.9000,24.8858,58.7463,-8.1062,-36.3797,0.0000,-0.0226,4.2729,0.7558
22.9100,25.2539,50.9949,-8.5127,-43.0936,0.0000,-0.0226,3.7729,0.6477
22.9202,25.7318,33.7830,-8.9576,-49.0750,0.0000,-0.0226,3.4440,0.6806
