elapsed_s,left_position_rad,right_position_rad,left_command_torque_nm,right_command_torque_nm,left_actual_torque_nm,right_actual_torque_nm
3.0200,-0.2646117,0.8291166,0.0441,-0.0441,0.0461,-0.0933
3.0300,-0.2646117,0.8291166,0.0441,-0.0441,0.0461,-0.0933
3.0400,-0.2646117,0.8291166,0.0441,-0.0441,0.0658,-0.0598
3.0500,-0.2646117,0.8295001,0.0440,-0.0440,0.0658,-0.0519
3.0600,-0.2642282,0.8291166,0.0439,-0.0439,0.0291,-0.0317
3.0700,-0.2642282,0.8291166,0.0439,-0.0439,0.0291,-0.0317
3.0800,-0.2646117,0.8291166,0.0439,-0.0439,0.0033,-0.0244
3.0900,-0.2642282,0.8291166,0.0438,-0.0438,0.0555,-0.0397
3.1000,-0.2642282,0.8291166,0.0438,-0.0438,0.0555,-0.0397
3.1100,-0.2646117,0.8291166,0.0437,-0.0437,0.0564,-0.0195
3.1200,-0.2646117,0.8295001,0.0436,-0.0436,0.0766,-0.0317
3.1301,-0.2646117,0.8295001,0.0435,-0.0435,0.0244,-0.0122
3.1400,-0.2646117,0.8295001,0.0435,-0.0435,0.0244,-0.0122
3.1500,-0.2642282,0.8291166,0.0434,-0.0434,-0.0118,-0.0397
3.1600,-0.2642282,0.8295001,0.0434,-0.0434,0.0658,-0.0397
3.1700,-0.2646117,0.8295001,0.0433,-0.0433,0.0564,-0.0073
3.1800,-0.2642282,0.8295001,0.0432,-0.0432,0.0343,-0.0598
3.1900,-0.2646117,0.8295001,0.0431,-0.0431,0.0508,-0.0720
3.2000,-0.2642282,0.8295001,0.0430,-0.0430,0.0658,-0.0317
3.2100,-0.2646117,0.8295001,0.0429,-0.0429,0.0766,-0.0122
3.2200,-0.2642282,0.8295001,0.0429,-0.0429,0.0508,-0.0195
3.2300,-0.2642282,0.8291166,0.0427,-0.0427,0.0508,-0.0122
3.2400,-0.2642282,0.8295001,0.0426,-0.0426,0.0461,-0.0244
3.2500,-0.2642282,0.8295001,0.0426,-0.0426,0.0197,-0.0397
3.2600,-0.2642282,0.8291166,0.0427,-0.0427,0.0461,-0.0458
3.2700,-0.2646117,0.8291166,0.0427,-0.0427,0.0141,-0.0598
3.2800,-0.2642282,0.8291166,0.0427,-0.0427,0.0244,-0.0397
3.2900,-0.2642282,0.8295001,0.0427,-0.0427,0.0353,-0.0317
3.3000,-0.2642282,0.8291166,0.0426,-0.0426,0.0141,-0.0793
3.3100,-0.2642282,0.8295001,0.0425,-0.0425,0.0719,-0.0598
3.3200,-0.2642282,0.8291166,0.0425,-0.0425,0.0244,-0.0598
3.3300,-0.2642282,0.8291166,0.0425,-0.0425,0.0508,-0.0000
3.3400,-0.2642282,0.8291166,0.0424,-0.0424,0.0508,-0.0183
3.3500,-0.2646117,0.8291166,0.0424,-0.0424,0.0353,-0.0598
3.3600,-0.2646117,0.8295001,0.0424,-0.0424,0.0244,-0.0122
3.3700,-0.2646117,0.8291166,0.0423,-0.0423,0.0564,-0.0397
3.3800,-0.2646117,0.8291166,0.0423,-0.0423,0.0094,-0.0397
3.3900,-0.2642282,0.8291166,0.0422,-0.0422,0.0508,-0.0519
3.4000,-0.2646117,0.8295001,0.0421,-0.0421,0.0353,-0.0598
3.4100,-0.2642282,0.8295001,0.0420,-0.0420,0.0461,-0.0305
