timestamp,left_angle_rad,left_angular_velocity_rad_s,right_angle_rad,right_angular_velocity_rad_s,left_raw_tcn_nm,right_raw_tcn_nm,left_cmd_nm,right_cmd_nm,left_actual_nm,right_actual_nm,teensy_seq
1.280000,-0.015211141,0.092339233,0.011029472,-0.056725963,-3.048519,-0.265288,-3.164401,0.447212,-3.191300,0.570960,61701
1.290000,-0.014671829,0.043868630,0.009813676,-0.110761340,-2.987556,-0.330242,-3.144659,0.360421,-3.142890,0.486780,61702
1.300000,-0.014106954,0.067959647,0.008685130,-0.130151372,-2.970951,-0.466865,-3.125267,0.268067,-3.142890,0.356240,61703
1.310000,-0.013528396,0.089359318,0.007561034,-0.142266065,-2.877503,-0.511198,-3.097607,0.181073,-3.147590,0.295850,61704
1.320000,-0.012979048,0.097083006,0.006482507,-0.125100947,-2.945667,-0.139347,-3.080646,0.145303,-3.081320,0.182390,61705
1.330000,-0.012532104,0.094599984,0.004147428,-0.066713838,-2.943959,0.003026,-3.065387,0.129420,-3.061110,0.153110,61706
1.340000,-0.011894903,0.070673730,0.003359118,-0.051117013,-2.900575,-0.162345,-3.046988,0.096849,-3.040900,0.117730,61707
1.350000,-0.011748004,-0.013643135,0.002998976,-0.044114252,-2.974176,-0.829249,-3.038859,-0.006536,-3.081320,0.096380,61708
1.360000,-0.012015753,-0.040960624,0.002056142,-0.022956449,-2.934378,-0.852105,-3.027196,-0.100932,-3.015050,0.042700,61709
1.370000,-0.012318676,-0.044157927,0.002205624,-0.000376788,-2.869993,-0.708585,-3.009646,-0.168767,-3.034790,-0.078080,61710
1.380000,-0.012260028,0.032725706,0.002194182,0.026094351,-2.699781,-0.628103,-2.975054,-0.220045,-3.023040,-0.176290,61711
1.390000,-0.011767401,0.049446710,0.003206774,0.028422489,-2.629820,-0.581295,-2.936514,-0.260373,-2.976980,-0.153110,61712
1.400000,-0.011599113,0.047576844,0.003385675,0.030410274,-2.524407,-0.113089,-2.890508,-0.243931,-2.947370,-0.240950,61713
1.410000,-0.011230726,0.057951709,0.004197865,0.087058140,-2.267987,0.159365,-2.821013,-0.198909,-2.889560,-0.257420,61714
1.420000,-0.011230726,0.057951709,0.004197865,0.087058140,nan,nan,-2.821013,-0.198909,-2.889560,-0.257420,61714
1.430000,-0.010748388,0.076387275,0.005504797,0.107400755,-2.223128,-0.346407,-2.754268,-0.215375,-2.813890,-0.239120,61716
1.440000,-0.010190709,0.049894530,0.006194384,0.105940548,-2.194917,-0.311399,-2.691825,-0.226095,-2.765010,-0.222650,61717
