elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm
3.4500,4.3888,30.2899,-0.0015,-10.6958,-0.0118,0.0092
3.4600,5.1963,41.8256,-0.0015,-10.6958,-0.0024,0.0043
3.4701,5.1963,41.8256,-0.1937,-7.0337,-0.0517,0.0195
3.4803,5.6577,44.4501,-0.2597,-6.3623,-0.0517,0.0195
3.4901,6.6135,47.5018,-0.3256,-6.4233,-0.0517,0.0195
3.5000,7.0914,49.0277,-0.4519,-5.1416,-0.0235,0.0092
3.5100,7.6242,53.1171,-0.5343,-7.5830,-0.0235,0.0092
3.5200,7.6242,53.1171,-0.5343,-7.5830,-0.0103,0.0043
3.5300,8.2450,59.8920,-0.6552,-9.8413,-0.0103,0.0043
3.5400,8.8712,58.9764,-0.7650,-8.5596,-0.0071,0.0043
3.5501,9.9918,51.3470,-0.8419,-5.2026,-0.0071,0.0043
3.5600,10.5521,53.7885,-0.8694,-2.7612,0.0343,-0.0012
3.5700,11.1673,62.3334,-1.0397,-8.8037,0.0343,-0.0012
3.5801,11.8320,63.7982,-1.1441,-7.8271,-0.0470,0.0043
3.5900,12.4472,57.9388,-1.1441,-7.8271,-0.0470,0.0043
3.6000,13.0075,50.7977,-1.2374,-6.1182,-0.0033,0.0043
3.6100,13.5404,48.9056,-1.3473,-7.5830,-0.0033,0.0043
3.6200,14.1062,48.5394,-1.4737,-8.3765,-0.0306,0.0043
3.6303,14.6280,44.7552,-1.5725,-5.2026,-0.0221,0.0397
3.6400,15.1059,41.9476,-1.7099,-5.8130,-0.0221,0.0397
