elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm
2.4600,0.5888,0.5502,0.7155,-0.4224,-0.0141,-0.0134
2.4700,0.5998,0.3671,0.7155,-0.4224,-0.0141,-0.0134
2.4800,0.6053,0.3671,0.7155,-0.4224,-0.0009,0.0610
2.4901,0.6053,0.3671,0.7155,-0.6055,-0.0587,0.0409
2.5003,0.6053,0.3671,0.7045,-0.4224,-0.0587,0.0409
2.5100,0.6163,0.1840,0.7045,-0.4224,-0.0221,0.0409
2.5200,0.6163,0.0620,0.7045,-0.3003,-0.0221,0.0409
2.5300,0.6217,0.1840,0.6990,0.1270,-0.0188,0.0409
2.5400,0.6272,0.2451,0.6990,0.1270,-0.0188,0.0409
2.5501,0.6327,0.3671,0.6990,0.1270,-0.0188,0.0409
2.5600,0.6327,0.3671,0.7045,0.1880,-0.0009,-0.0567
2.5700,0.6382,0.3671,0.7045,0.0659,-0.0009,-0.0567
2.5800,0.6437,0.1230,0.7045,-0.0562,-0.0009,-0.0567
2.5900,0.6492,0.0009,0.7045,-0.1782,-0.0353,0.0214
2.6001,0.6492,0.1230,0.6935,-0.4834,-0.0353,0.0214
2.6100,0.6547,-0.3043,0.6935,-0.4834,-0.0353,0.0214
2.6202,0.6492,-0.4263,0.6935,-0.4834,-0.0555,0.0409
2.6300,0.6492,-0.4263,0.6935,-0.2393,-0.0555,0.0409
2.6400,0.6492,-0.2432,0.6880,-0.3613,-0.0555,0.0409
2.6505,0.6437,-0.3043,0.6880,-0.3613,0.0009,0.0061
2.6600,0.6437,-0.3043,0.6825,-0.4224,0.0009,0.0061
2.6700,0.6437,-0.1822,0.6770,-0.2393,0.0009,0.0061
2.6804,0.6437,-0.1822,0.6770,-0.2393,-0.0188,0.0610
2.6900,0.6437,-0.3043,0.6770,-0.2393,-0.0188,0.0610
2.7001,0.6437,-0.3043,0.6770,0.0049,-0.0766,0.0409
2.7107,0.6382,-0.4874,0.6715,-0.3003,-0.0766,0.0409
2.7200,0.6327,-0.6705,0.6715,-0.3613,0.0009,0.0336
2.7301,0.6272,-0.7925,0.6715,-0.3613,0.0009,0.0336
2.7403,0.6217,-0.9756,0.6715,-0.3613,-0.0414,0.0134
2.7500,0.6217,-0.9756,0.6660,-0.7275,-0.0564,-0.0134
2.7600,0.6053,-0.6705,0.6660,-0.7275,-0.0564,-0.0134
2.7700,0.6053,-0.6705,0.6495,-0.6055,-0.0564,-0.0134
2.7800,0.6053,-0.6705,0.6440,-0.4834,-0.0564,0.0811
2.7900,0.5888,-0.6094,0.6550,0.1270,-0.0564,0.0811
2.8001,0.5833,-0.5484,0.6605,0.0659,-0.0009,0.0610
2.8102,0.5778,-0.8536,0.6605,-0.2393,-0.0009,0.0610
2.8200,0.5723,-1.1588,0.6605,-0.2393,-0.0188,0.0610
2.8306,0.5558,-1.4029,0.6550,-0.6055,-0.0188,0.0610
2.8400,0.5558,-1.4029,0.6550,-0.6055,-0.0188,0.0610
2.8500,0.5558,-1.4029,0.6386,-0.4834,-0.0790,0.0689
2.8600,0.5174,-1.0367,0.6331,-0.1172,-0.0790,0.0689
2.8702,0.5174,-1.0367,0.6386,0.3101,-0.0790,0.0689
2.8807,0.5064,-0.4263,0.6440,0.6152,-0.0790,0.0689
2.8901,0.5064,-0.0601,0.6440,0.6152,-0.0790,0.0689
2.9000,0.5064,0.1840,0.6440,0.6152,-0.0353,0.0409
2.9100,0.5064,0.1840,0.6660,0.7373,-0.0353,0.0409
2.9200,0.5119,0.2451,0.6715,0.1270,0.0009,0.0134
2.9300,0.5119,0.2451,0.6660,-0.0562,0.0009,0.0134
2.9400,0.5119,0.6113,0.6660,-0.0562,0.0009,0.0134
2.9500,0.5119,0.2451,0.6715,1.1035,-0.0757,-0.0043
2.9600,0.5064,0.0620,0.6715,1.1035,-0.0757,-0.0043
2.9700,0.5064,0.7944,0.6770,1.2866,-0.0757,-0.0043
2.9803,0.5064,0.7944,0.6825,1.2256,-0.0353,0.0409
2.9900,0.5119,0.9775,0.6825,1.2256,-0.0353,0.0409
