elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_command_torque_nm,right_command_torque_nm,left_actual_torque_nm,right_actual_torque_nm,feedback_gain,delay_s
56.5500,0.7779,5.2844,-0.9038,3.0917,-0.4332,0.4332,-0.4188,0.4557,5.0000,0.4000
56.5600,0.7779,5.2844,-0.9038,3.0917,-0.4332,0.4332,-0.4493,0.4038,5.0000,0.4000
56.5700,0.8274,5.4675,-0.8708,3.7021,-0.4144,0.4144,-0.4648,0.4282,5.0000,0.4000
56.5800,0.8768,5.2234,-0.8324,4.0073,-0.4009,0.4009,-0.4188,0.4331,5.0000,0.4000
56.5900,0.9262,4.9792,-0.7665,3.8852,-0.3907,0.3907,-0.3821,0.3544,5.0000,0.4000
56.6000,0.9757,4.8572,-0.7335,3.5190,-0.3808,0.3808,-0.3915,0.3806,5.0000,0.4000
56.6100,1.0141,4.2468,-0.7115,3.2748,-0.3714,0.3714,-0.3596,0.3806,5.0000,0.4000
56.6200,1.0800,3.6365,-0.6951,2.7866,-0.3566,0.3566,-0.3868,0.3282,5.0000,0.4000
56.6300,1.0800,3.6365,-0.6951,2.7866,-0.3566,0.3566,-0.3549,0.3544,5.0000,0.4000
56.6400,1.1075,3.6975,-0.6786,2.2983,-0.3370,0.3370,-0.3878,0.3575,5.0000,0.4000
56.6500,1.1075,3.6975,-0.6731,1.3828,-0.3269,0.3269,-0.3502,0.3056,5.0000,0.4000
56.6600,1.1679,3.5144,-0.6786,0.8334,-0.3100,0.3100,-0.3643,0.3056,5.0000,0.4000
56.6700,1.1954,3.2703,-0.6841,0.4672,-0.3014,0.3014,-0.3097,0.3056,5.0000,0.4000
56.6800,1.2174,2.5989,-0.6951,0.1010,-0.2912,0.2912,-0.2872,0.2806,5.0000,0.4000
56.6900,1.2448,1.8665,-0.7115,-0.2042,-0.2757,0.2757,-0.2707,0.3056,5.0000,0.4000
56.7000,1.2448,1.8665,-0.7115,-0.2042,-0.2757,0.2757,-0.2839,0.2806,5.0000,0.4000
56.7100,1.2558,1.7444,-0.7225,-0.0821,-0.2554,0.2554,-0.2698,0.2574,5.0000,0.4000
56.7200,1.2558,1.7444,-0.7280,0.4062,-0.2500,0.2500,-0.2778,0.2532,5.0000,0.4000
56.7300,1.2723,1.0730,-0.7280,1.1386,-0.2273,0.2273,-0.2411,0.2623,5.0000,0.4000
56.7400,1.2723,0.6458,-0.7225,0.8334,-0.2171,0.2171,-0.2200,0.2574,5.0000,0.4000
56.7500,1.2723,0.5847,-0.7115,1.4438,-0.2063,0.2063,-0.1951,0.2098,5.0000,0.4000
56.7600,1.2778,0.2795,-0.7060,0.3452,-0.1907,0.1907,-0.1936,0.2098,5.0000,0.4000
56.7700,1.2778,0.2795,-0.7060,0.3452,-0.1907,0.1907,-0.1960,0.1873,5.0000,0.4000
56.7800,1.2888,0.7678,-0.7060,0.3452,-0.1795,0.1795,-0.1739,0.2098,5.0000,0.4000
56.7900,1.2888,0.1575,-0.7280,-0.0211,-0.1520,0.1520,-0.1951,0.1671,5.0000,0.4000
56.8000,1.2833,-0.3308,-0.7445,-0.6924,-0.1411,0.1411,-0.1748,0.1562,5.0000,0.4000
56.8100,1.2778,-0.0867,-0.7445,0.5283,-0.1303,0.1303,-0.1537,0.1610,5.0000,0.4000
56.8200,1.2668,-0.3918,-0.7390,1.6269,-0.1197,0.1197,-0.1560,0.1348,5.0000,0.4000
56.8300,1.2229,-2.2839,-0.7280,1.8710,-0.1046,0.1046,-0.1593,0.1135,5.0000,0.4000
56.8400,1.2229,-2.2839,-0.7280,1.8710,-0.1046,0.1046,-0.0555,0.0952,5.0000,0.4000
56.8500,1.1844,-2.6501,-0.7225,0.9555,-0.0846,0.0846,-0.0790,0.1055,5.0000,0.4000
56.8600,1.1514,-2.8943,-0.7115,0.9555,-0.0704,0.0704,-0.0766,0.1055,5.0000,0.4000
56.8700,1.1130,-2.7722,-0.7280,-0.8145,-0.0617,0.0617,-0.0564,0.0580,5.0000,0.4000
56.8800,1.0855,-1.0632,-0.7390,0.1620,-0.0527,0.0527,-0.0766,0.0793,5.0000,0.4000
56.8900,1.0800,-0.0867,-0.7500,0.4062,-0.0444,0.0444,-0.0578,0.0397,5.0000,0.4000
56.9000,1.0416,-1.7346,-0.7720,-0.2042,-0.0326,0.0326,-0.0743,0.0580,5.0000,0.4000
56.9100,1.0416,-1.7346,-0.7720,-0.2042,-0.0326,0.0326,-0.0390,0.0317,5.0000,0.4000
56.9200,1.0031,-3.3826,-0.7775,0.8334,-0.0177,0.0177,-0.0367,0.0378,5.0000,0.4000
56.9300,0.9537,-4.4202,-0.7720,1.6879,-0.0076,0.0076,-0.0259,-0.0153,5.0000,0.4000
56.9400,0.8933,-4.7864,-0.7720,1.5659,-0.0011,0.0011,-0.0080,-0.0073,5.0000,0.4000
56.9500,0.8328,-5.2136,-0.7720,1.8100,0.0054,-0.0054,-0.0259,0.0043,5.0000,0.4000
56.9600,0.7559,-6.0071,-0.7665,1.9321,0.0115,-0.0115,0.0414,-0.0153,5.0000,0.4000
56.9700,0.5802,-7.8992,-0.7665,1.6879,0.0204,-0.0204,0.0447,0.0012,5.0000,0.4000
56.9800,0.5802,-7.8992,-0.7665,1.6879,0.0204,-0.0204,0.0047,-0.0305,5.0000,0.4000
56.9900,0.4538,-9.7302,-0.7775,0.5893,0.0315,-0.0315,0.0686,-0.0073,5.0000,0.4000
57.0000,0.3220,-10.3406,-0.8324,-1.9742,0.0394,-0.0394,0.0047,-0.0781,5.0000,0.4000
57.0100,0.2066,-9.6692,-0.8708,-2.3404,0.0441,-0.0441,-0.0165,-0.0061,5.0000,0.4000
57.0200,0.1077,-8.9368,-0.9148,-3.0118,0.0491,-0.0491,0.0414,-0.0641,5.0000,0.4000
57.0300,0.0034,-9.8523,-0.9532,-2.1573,0.0537,-0.0537,0.0611,-0.0427,5.0000,0.4000
57.0400,-0.2603,-12.6599,-0.9862,-2.5235,0.0603,-0.0603,0.0766,-0.0659,5.0000,0.4000
57.0500,-0.2603,-12.6599,-0.9862,-2.5235,0.0603,-0.0603,0.0437,-0.0256,5.0000,0.4000
57.0600,-0.4251,-13.6975,-1.0247,-3.5001,0.0688,-0.0688,0.0813,-0.0720,5.0000,0.4000
57.0700,-0.6064,-14.7351,-1.0906,-3.1949,0.0751,-0.0751,0.0743,-0.0720,5.0000,0.4000
57.0800,-0.7657,-12.9651,-1.1180,-2.2183,0.0790,-0.0790,0.0766,-0.0763,5.0000,0.4000
57.0900,-0.9030,-11.9275,-1.1455,-2.7676,0.0832,-0.0832,0.0813,-0.0567,5.0000,0.4000
57.1000,-1.0623,-13.8196,-1.1455,-2.7676,0.0852,-0.0852,0.0874,-0.0854,5.0000,0.4000
57.1100,-1.3754,-13.8196,-1.1785,-0.3873,0.0931,-0.0931,0.0898,-0.0781,5.0000,0.4000
57.1200,-1.3754,-13.8196,-1.1785,-0.3873,0.0931,-0.0931,0.1015,-0.0891,5.0000,0.4000
57.1300,-1.5017,-12.5378,-1.1675,1.1386,0.0998,-0.0998,0.0898,-0.1104,5.0000,0.4000
57.1400,-1.6391,-12.9651,-1.1180,2.4203,0.1046,-0.1046,0.1123,-0.1269,5.0000,0.4000
57.1500,-1.7929,-14.4299,-1.0851,3.2748,0.1075,-0.1075,0.1156,-0.1238,5.0000,0.4000
57.1600,-1.9412,-14.7351,-1.0851,3.2748,0.1090,-0.1090,0.0898,-0.1147,5.0000,0.4000
57.1700,-2.1060,-15.3455,-1.0192,3.1528,0.1135,-0.1135,0.0625,-0.0610,5.0000,0.4000
57.1800,-2.4576,-15.6506,-1.0027,1.6879,0.1171,-0.1171,0.0837,-0.0427,5.0000,0.4000
57.1900,-2.4576,-15.6506,-1.0027,0.4672,0.1185,-0.1185,0.0907,-0.1135,5.0000,0.4000
57.2000,-2.6333,-14.6130,-1.0027,0.4672,0.1211,-0.1211,0.1725,-0.1074,5.0000,0.4000
57.2100,-2.7762,-12.4158,-1.0082,0.5893,0.1257,-0.1257,0.1358,-0.1305,5.0000,0.4000
57.2200,-2.9190,-12.6599,-1.0137,1.1996,0.1279,-0.1279,0.1466,-0.1269,5.0000,0.4000
57.2300,-3.0563,-12.0496,-1.0137,1.1996,0.1288,-0.1288,0.1015,-0.1440,5.0000,0.4000
57.2400,-3.1497,-9.6692,-1.0137,0.8334,0.1321,-0.1321,0.1584,-0.0994,5.0000,0.4000
57.2500,-3.2815,-6.8616,-1.0247,0.2841,0.1339,-0.1339,0.1029,-0.1610,5.0000,0.4000
57.2600,-3.2815,-6.8616,-1.0247,0.2841,0.1339,-0.1339,0.1466,-0.1531,5.0000,0.4000
57.2700,-3.3090,-5.5188,-1.0356,0.0400,0.1361,-0.1361,0.1100,-0.1055,5.0000,0.4000
57.2800,-3.3310,-5.2136,-1.0741,0.0400,0.1376,-0.1376,0.1772,-0.1318,5.0000,0.4000
57.2900,-3.3694,-5.7019,-1.0961,-0.2652,0.1385,-0.1385,0.1297,-0.1336,5.0000,0.4000
57.3000,-3.3694,-5.7019,-1.1125,-0.3262,0.1390,-0.1390,0.1297,-0.1226,5.0000,0.4000
57.3100,-3.4408,-4.5422,-1.1290,-0.3262,0.1402,-0.1402,0.1297,-0.1336,5.0000,0.4000
57.3200,-3.4738,-2.6501,-1.1400,0.7114,0.1411,-0.1411,0.1029,-0.1519,5.0000,0.4000
57.3300,-3.4738,-2.6501,-1.1400,0.7114,0.1411,-0.1411,0.1241,-0.1116,5.0000,0.4000
57.3400,-3.4518,-1.1243,-1.1400,1.0165,0.1417,-0.1417,0.1241,-0.1531,5.0000,0.4000
57.3500,-3.4244,-1.6125,-1.1510,0.8334,0.1416,-0.1416,0.1419,-0.1397,5.0000,0.4000
57.3600,-3.3969,-1.5515,-1.1565,0.7724,0.1413,-0.1413,0.1513,-0.1336,5.0000,0.4000
57.3700,-3.3859,-2.5891,-1.1565,0.7724,0.1408,-0.1408,0.1297,-0.1592,5.0000,0.4000
57.3800,-3.3804,-2.3450,-1.1785,-0.0821,0.1384,-0.1384,0.1147,-0.1336,5.0000,0.4000
57.3900,-3.3584,-1.2463,-1.2059,-0.5093,0.1362,-0.1362,0.1513,-0.1336,5.0000,0.4000
57.4000,-3.3584,-1.2463,-1.2059,-0.5093,0.1362,-0.1362,0.1250,-0.1055,5.0000,0.4000
57.4100,-3.3639,-1.5515,-1.2169,-0.1431,0.1332,-0.1332,0.1349,-0.1336,5.0000,0.4000
57.4200,-3.3694,-1.3684,-1.2169,0.2841,0.1313,-0.1313,0.1419,-0.1336,5.0000,0.4000
57.4300,-3.3749,-0.8191,-1.2169,0.2841,0.1303,-0.1303,0.1617,-0.1104,5.0000,0.4000
57.4400,-3.3859,-0.4529,-1.2059,0.8334,0.1249,-0.1249,0.1513,-0.1336,5.0000,0.4000
57.4500,-3.3969,-0.2087,-1.1785,0.8945,0.1221,-0.1221,0.1297,-0.1336,5.0000,0.4000
57.4600,-3.4189,0.3406,-1.1675,1.1386,0.1175,-0.1175,0.1100,-0.1336,5.0000,0.4000
57.4700,-3.4189,0.3406,-1.1675,1.1386,0.1175,-0.1175,0.1100,-0.1104,5.0000,0.4000
57.4800,-3.4353,0.5847,-1.1510,1.3217,0.1106,-0.1106,0.1513,-0.0842,5.0000,0.4000
57.4900,-3.4463,1.0120,-1.1125,1.8710,0.1045,-0.1045,0.1297,-0.1055,5.0000,0.4000
57.5000,-3.4518,1.8054,-1.0961,1.9931,0.0996,-0.0996,0.1100,-0.1116,5.0000,0.4000
57.5100,-3.4408,2.9041,-1.0741,2.1152,0.0946,-0.0946,0.0733,-0.1257,5.0000,0.4000
57.5200,-3.4244,3.3313,-1.0521,2.1762,0.0894,-0.0894,0.0658,-0.0842,5.0000,0.4000
57.5300,-3.3749,3.3313,-1.0356,2.3593,0.0814,-0.0814,0.0874,-0.0842,5.0000,0.4000
57.5400,-3.3749,3.3313,-1.0356,2.3593,0.0814,-0.0814,0.0658,-0.0854,5.0000,0.4000
57.5500,-3.3475,3.2092,-1.0137,2.4814,0.0697,-0.0697,0.1006,-0.0567,5.0000,0.4000
57.5600,-3.3200,3.0261,-0.9752,2.4814,0.0597,-0.0597,0.0790,-0.1336,5.0000,0.4000
57.5700,-3.2870,2.5378,-0.9587,2.1762,0.0529,-0.0529,0.0447,-0.0793,5.0000,0.4000
57.5800,-3.2596,2.9041,-0.9477,1.8710,0.0450,-0.0450,0.0150,-0.0305,5.0000,0.4000
57.5900,-3.2156,3.7585,-0.9368,1.6879,0.0373,-0.0373,0.0150,-0.0567,5.0000,0.4000
57.6000,-3.1222,4.0637,-0.9258,1.6269,0.0253,-0.0253,0.0508,-0.0567,5.0000,0.4000
57.6100,-3.1222,4.0637,-0.9258,1.6269,0.0253,-0.0253,0.0150,-0.0537,5.0000,0.4000
57.6200,-3.0838,3.6365,-0.9203,1.3828,0.0094,-0.0094,0.0291,-0.0567,5.0000,0.4000
57.6300,-3.0508,3.2092,-0.9038,1.1386,-0.0029,0.0029,-0.0127,0.0165,5.0000,0.4000
57.6400,-3.0234,2.7820,-0.8928,1.2607,-0.0110,0.0110,0.0221,0.0165,5.0000,0.4000
57.6500,-3.0124,2.2937,-0.8818,1.3217,-0.0193,0.0193,-0.0268,-0.0043,5.0000,0.4000
57.6600,-3.0014,1.8665,-0.8708,1.1996,-0.0270,0.0270,-0.0343,0.0226,5.0000,0.4000
57.6700,-3.0069,1.6833,-0.8599,1.1996,-0.0379,0.0379,-0.0268,0.0378,5.0000,0.4000
57.6800,-3.0069,1.6833,-0.8599,1.1996,-0.0379,0.0379,-0.0484,0.0165,5.0000,0.4000
57.6900,-3.0124,2.1106,-0.8489,1.1996,-0.0520,0.0520,-0.0484,0.1257,5.0000,0.4000
57.7000,-3.0124,2.0496,-0.8159,1.2607,-0.0614,0.0614,-0.0268,0.0226,5.0000,0.4000
57.7100,-3.0234,1.2561,-0.7994,1.3828,-0.0676,0.0676,-0.0484,0.0366,5.0000,0.4000
57.7200,-3.0453,0.2795,-0.7830,1.5048,-0.0737,0.0737,-0.0484,0.0628,5.0000,0.4000
57.7300,-3.0728,0.0354,-0.7665,1.7490,-0.0790,0.0790,-0.0611,0.1269,5.0000,0.4000
57.7400,-3.1058,1.4392,-0.7445,1.8710,-0.0871,0.0871,-0.0602,-0.0031,5.0000,0.4000
57.7500,-3.1058,1.4392,-0.7445,1.8710,-0.0871,0.0871,-0.0710,0.1458,5.0000,0.4000
57.7600,-3.1112,1.8665,-0.7225,1.8710,-0.0966,0.0966,-0.1203,0.0445,5.0000,0.4000
57.7700,-3.1112,1.8665,-0.6896,1.9321,-0.1028,0.1028,-0.0804,0.1287,5.0000,0.4000
57.7800,-3.1058,1.7444,-0.6676,2.0541,-0.1066,0.1066,-0.0766,0.0598,5.0000,0.4000
57.7900,-3.1003,1.5613,-0.6676,2.0541,-0.1084,0.1084,-0.1109,0.1427,5.0000,0.4000
57.8000,-3.0948,1.2561,-0.6346,2.4814,-0.1141,0.1141,-0.0954,0.1147,5.0000,0.4000
57.8100,-3.1058,0.3406,-0.6127,2.4814,-0.1183,0.1183,-0.1537,0.1440,5.0000,0.4000
57.8200,-3.1058,0.3406,-0.6127,2.4814,-0.1183,0.1183,-0.1156,0.1086,5.0000,0.4000
57.8300,-3.1112,0.2185,-0.5962,2.1152,-0.1243,0.1243,-0.1156,0.1086,5.0000,0.4000
57.8400,-3.1112,1.2561,-0.5577,3.7021,-0.1288,0.1288,-0.1349,0.1427,5.0000,0.4000
57.8500,-3.1058,1.0730,-0.5413,1.6269,-0.1317,0.1317,-0.1133,0.1287,5.0000,0.4000
57.8600,-3.1058,0.7678,-0.5413,1.0776,-0.1344,0.1344,-0.1133,0.1287,5.0000,0.4000
57.8700,-3.0893,1.7444,-0.5248,2.6035,-0.1372,0.1372,-0.1321,0.1116,5.0000,0.4000
57.8800,-3.0343,3.0261,-0.5028,2.5424,-0.1414,0.1414,-0.1321,0.1287,5.0000,0.4000
57.8900,-3.0343,3.0261,-0.5028,2.5424,-0.1414,0.1414,-0.1537,0.1470,5.0000,0.4000
57.9000,-3.0453,0.7678,-0.5028,1.2607,-0.1467,0.1467,-0.1513,0.1470,5.0000,0.4000
57.9100,-3.0618,-0.6360,-0.4973,1.5048,-0.1507,0.1507,-0.1523,0.1470,5.0000,0.4000
57.9200,-3.0838,-0.2087,-0.4918,1.4438,-0.1530,0.1530,-0.1513,0.1580,5.0000,0.4000
57.9300,-3.0838,1.7444,-0.4918,1.1386,-0.1553,0.1553,-0.1880,0.1287,5.0000,0.4000
57.9400,-3.0838,1.2561,-0.4863,1.0165,-0.1574,0.1574,-0.1321,0.1287,5.0000,0.4000
57.9500,-3.1167,-0.7581,-0.4863,0.8334,-0.1604,0.1604,-0.1513,0.1287,5.0000,0.4000
57.9600,-3.1167,-0.7581,-0.4863,0.8334,-0.1604,0.1604,-0.1857,0.1653,5.0000,0.4000
57.9700,-3.1332,-0.2087,-0.4918,0.7724,-0.1641,0.1641,-0.1692,0.1854,5.0000,0.4000
57.9800,-3.1387,0.5847,-0.4973,0.4062,-0.1666,0.1666,-0.1513,0.1470,5.0000,0.4000
57.9900,-3.1332,0.9509,-0.5028,0.4062,-0.1679,0.1679,-0.1546,0.1751,5.0000,0.4000
58.0000,-3.1332,0.8899,-0.5083,0.5893,-0.1690,0.1690,-0.1763,0.1854,5.0000,0.4000
58.0100,-3.1222,1.0730,-0.5028,0.8334,-0.1698,0.1698,-0.1819,0.1751,5.0000,0.4000
58.0200,-3.1003,1.3782,-0.4973,1.3828,-0.1710,0.1710,-0.1513,0.1946,5.0000,0.4000
58.0300,-3.1003,1.3782,-0.4973,1.3828,-0.1710,0.1710,-0.1927,0.2037,5.0000,0.4000
58.0400,-3.0838,1.6833,-0.4863,1.8710,-0.1724,0.1724,-0.1880,0.2037,5.0000,0.4000
58.0500,-3.0618,2.1106,-0.4479,2.5424,-0.1732,0.1732,-0.1866,0.1751,5.0000,0.4000
58.0600,-3.0398,2.3547,-0.4204,2.9697,-0.1738,0.1738,-0.1617,0.1854,5.0000,0.4000
58.0700,-3.0179,2.1716,-0.3929,3.0917,-0.1744,0.1744,-0.1617,0.1915,5.0000,0.4000
58.0800,-2.9849,1.6833,-0.3710,3.0917,-0.1753,0.1753,-0.1913,0.1470,5.0000,0.4000
58.0900,-2.9684,1.6833,-0.3435,2.9697,-0.1759,0.1759,-0.1763,0.1580,5.0000,0.4000
58.1000,-2.9684,1.6833,-0.3435,2.9697,-0.1759,0.1759,-0.1904,0.1873,5.0000,0.4000
58.1100,-2.9519,1.5613,-0.3215,2.9086,-0.1774,0.1774,-0.1842,0.1751,5.0000,0.4000
58.1200,-2.9355,1.6833,-0.2831,2.6035,-0.1787,0.1787,-0.1842,0.1873,5.0000,0.4000
58.1300,-2.9135,1.9275,-0.2611,2.6645,-0.1797,0.1797,-0.1810,0.1732,5.0000,0.4000
58.1400,-2.8915,2.1106,-0.2391,2.8476,-0.1809,0.1809,-0.1617,0.1732,5.0000,0.4000
58.1500,-2.8695,2.1716,-0.2117,2.9697,-0.1820,0.1820,-0.1842,0.1842,5.0000,0.4000
58.1600,-2.8476,2.2937,-0.1842,2.9697,-0.1832,0.1832,-0.1866,0.1610,5.0000,0.4000
58.1700,-2.8256,2.4768,-0.1842,2.9697,-0.1844,0.1844,-0.1466,0.1580,5.0000,0.4000
58.1800,-2.8036,3.0872,-0.1567,2.9697,-0.1862,0.1862,-0.1889,0.1592,5.0000,0.4000
58.1900,-2.7762,3.0261,-0.1238,4.1293,-0.1879,0.1879,-0.1936,0.1580,5.0000,0.4000
58.2000,-2.7377,3.2703,-0.0579,3.7021,-0.1891,0.1891,-0.1678,0.1562,5.0000,0.4000
58.2100,-2.6938,4.1248,-0.0084,6.1435,-0.1904,0.1904,-0.1889,0.2068,5.0000,0.4000
58.2200,-2.6553,3.1482,0.0465,5.2890,-0.1916,0.1916,-0.1951,0.1903,5.0000,0.4000
58.2300,-2.6553,0.0354,0.0795,4.3735,-0.1935,0.1935,-0.1523,0.2178,5.0000,0.4000
58.2400,-2.6553,0.0354,0.0795,4.3735,-0.1935,0.1935,-0.2162,0.1623,5.0000,0.4000
58.2500,-2.6443,1.4392,0.1289,5.2280,-0.1960,0.1960,-0.2035,0.1623,5.0000,0.4000
58.2600,-2.6224,3.0261,0.2168,4.4955,-0.1979,0.1979,-0.2035,0.1903,5.0000,0.4000
58.2700,-2.5839,3.8806,0.2498,4.2514,-0.1989,0.1989,-0.2162,0.2178,5.0000,0.4000
58.2800,-2.5400,3.3923,0.2937,4.4345,-0.2000,0.2000,-0.2035,0.2178,5.0000,0.4000
58.2900,-2.5015,2.4158,0.2937,4.4345,-0.2004,0.2004,-0.1593,0.1842,5.0000,0.4000
58.3000,-2.4521,1.4392,0.3706,4.0073,-0.2024,0.2024,-0.2082,0.2007,5.0000,0.4000
58.3100,-2.4521,1.4392,0.3706,4.0073,-0.2024,0.2024,-0.2552,0.1702,5.0000,0.4000
58.3200,-2.4356,1.0730,0.4036,3.7631,-0.2042,0.2042,-0.1936,0.2471,5.0000,0.4000
58.3300,-2.4246,1.1951,0.4585,3.3359,-0.2056,0.2056,-0.1513,0.2208,5.0000,0.4000
58.3400,-2.4081,1.1340,0.4805,3.0307,-0.2065,0.2065,-0.2059,0.2147,5.0000,0.4000
58.3500,-2.4026,0.7678,0.4970,2.5424,-0.2076,0.2076,-0.2129,0.1873,5.0000,0.4000
58.3600,-2.4026,0.5237,0.5134,2.2372,-0.2085,0.2085,-0.2270,0.2196,5.0000,0.4000
58.3700,-2.3861,1.6833,0.5134,2.2372,-0.2095,0.2095,-0.2115,0.1885,5.0000,0.4000
58.3800,-2.3861,1.6833,0.5299,1.9321,-0.2104,0.2104,-0.2402,0.2410,5.0000,0.4000
58.3900,-2.3532,2.7820,0.5519,3.8852,-0.2117,0.2117,-0.2472,0.2361,5.0000,0.4000
58.4000,-2.3312,1.3782,0.5958,0.8334,-0.2128,0.2128,-0.2115,0.2196,5.0000,0.4000
58.4100,-2.3312,1.3782,0.6068,1.8710,-0.2132,0.2132,-0.1833,0.2147,5.0000,0.4000
58.4200,-2.3642,-1.9788,0.6398,3.8852,-0.2142,0.2142,-0.2327,0.2147,5.0000,0.4000
58.4300,-2.3861,0.4016,0.6672,3.0917,-0.2149,0.2149,-0.2059,0.2196,5.0000,0.4000
58.4400,-2.3807,0.5847,0.6837,1.9931,-0.2154,0.2154,-0.1974,0.1714,5.0000,0.4000
58.4500,-2.3807,0.5847,0.6837,1.9931,-0.2154,0.2154,-0.1833,0.1934,5.0000,0.4000
58.4600,-2.3752,0.2795,0.6947,2.0541,-0.2165,0.2165,-0.2327,0.2196,5.0000,0.4000
58.4700,-2.3752,-0.1477,0.7332,2.7255,-0.2173,0.2173,-0.1983,0.1714,5.0000,0.4000
58.4800,-2.3752,-0.4529,0.7606,2.8476,-0.2178,0.2178,-0.2552,0.2196,5.0000,0.4000
58.4900,-2.3752,-0.4529,0.7826,3.0307,-0.2180,0.2180,-0.1974,0.2641,5.0000,0.4000
58.5000,-2.3807,-0.4529,0.8101,3.2138,-0.2189,0.2189,-0.2115,0.2196,5.0000,0.4000
58.5100,-2.3861,-0.6970,0.8320,3.0917,-0.2193,0.2193,-0.2327,0.2410,5.0000,0.4000
58.5200,-2.3971,-0.7581,0.8320,3.0917,-0.2197,0.2197,-0.2059,0.2410,5.0000,0.4000
58.5300,-2.4081,-0.8801,0.8540,2.9086,-0.2205,0.2205,-0.2186,0.2410,5.0000,0.4000
58.5400,-2.4136,-0.7581,0.8925,2.9086,-0.2212,0.2212,-0.2402,0.2208,5.0000,0.4000
58.5500,-2.4246,-0.3918,0.9089,2.8476,-0.2217,0.2217,-0.2115,0.1934,5.0000,0.4000
58.5600,-2.4246,0.4016,0.9309,2.9697,-0.2221,0.2221,-0.2115,0.2147,5.0000,0.4000
58.5700,-2.4246,0.5847,0.9474,3.1528,-0.2225,0.2225,-0.1913,0.2147,5.0000,0.4000
58.5800,-2.4191,0.4626,0.9694,3.2748,-0.2230,0.2230,-0.2186,0.2208,5.0000,0.4000
58.5900,-2.4191,0.4626,0.9694,3.2748,-0.2230,0.2230,-0.1974,0.2208,5.0000,0.4000
58.6000,-2.4246,0.3406,0.9913,3.4579,-0.2238,0.2238,-0.1716,0.1305,5.0000,0.4000
58.6100,-2.4246,-0.0256,1.0408,3.3359,-0.2245,0.2245,-0.2449,0.2208,5.0000,0.4000
58.6200,-2.4356,-0.6970,1.0573,2.9697,-0.2251,0.2251,-0.2543,0.2208,5.0000,0.4000
58.6300,-2.4521,-0.8191,1.0737,2.4203,-0.2256,0.2256,-0.2327,0.3148,5.0000,0.4000
58.6400,-2.4685,-0.5139,1.0737,1.6879,-0.2266,0.2266,-0.2402,0.2208,5.0000,0.4000
58.6500,-2.5070,-1.3684,1.0737,1.0165,-0.2274,0.2274,-0.2129,0.2208,5.0000,0.4000
58.6600,-2.5070,-1.3684,1.0737,1.0165,-0.2274,0.2274,-0.2270,0.2208,5.0000,0.4000
58.6700,-2.5290,-1.3684,1.0682,0.4672,-0.2295,0.2295,-0.2059,0.2208,5.0000,0.4000
58.6800,-2.5454,-1.0632,1.0463,0.2231,-0.2303,0.2303,-0.2402,0.2391,5.0000,0.4000
58.6900,-2.5619,-0.8801,1.0353,0.2841,-0.2309,0.2309,-0.2059,0.2025,5.0000,0.4000
58.7000,-2.5784,-0.6970,1.0298,0.4672,-0.2316,0.2316,-0.2186,0.2288,5.0000,0.4000
58.7100,-2.5894,-0.5750,1.0298,0.5283,-0.2323,0.2323,-0.2327,0.2946,5.0000,0.4000
58.7200,-2.6169,-1.2463,1.0243,0.5893,-0.2334,0.2334,-0.2129,0.2208,5.0000,0.4000
58.7300,-2.6169,-1.2463,1.0243,0.5893,-0.2334,0.2334,-0.2684,0.2196,5.0000,0.4000
58.7400,-2.6388,-1.4294,1.0243,0.5893,-0.2353,0.2353,-0.2270,0.2574,5.0000,0.4000
58.7500,-2.6663,-1.8567,1.0133,0.4672,-0.2361,0.2361,-0.1904,0.2300,5.0000,0.4000
58.7600,-2.6938,-1.9177,1.0133,0.5893,-0.2369,0.2369,-0.2402,0.2593,5.0000,0.4000
58.7700,-2.7157,-1.4294,1.0078,0.6503,-0.2376,0.2376,-0.2402,0.2593,5.0000,0.4000
58.7800,-2.7377,-1.2463,1.0078,0.5893,-0.2384,0.2384,-0.2186,0.2007,5.0000,0.4000
58.7900,-2.7707,-0.5750,1.0023,0.7114,-0.2393,0.2393,-0.2543,0.2288,5.0000,0.4000
58.8000,-2.7707,-0.5750,1.0023,0.7114,-0.2393,0.2393,-0.2059,0.2269,5.0000,0.4000
58.8100,-2.7707,-0.5750,1.0023,0.8334,-0.2401,0.2401,-0.2327,0.2379,5.0000,0.4000
58.8200,-2.7817,0.1575,1.0078,1.0776,-0.2423,0.2423,-0.2402,0.2318,5.0000,0.4000
58.8300,-2.7707,1.0120,1.0188,1.4438,-0.2433,0.2433,-0.2129,0.2361,5.0000,0.4000
58.8400,-2.7542,1.8665,1.0298,1.5659,-0.2444,0.2444,-0.2623,0.2361,5.0000,0.4000
58.8500,-2.7432,1.7444,1.0353,1.3217,-0.2453,0.2453,-0.2402,0.2593,5.0000,0.4000
58.8600,-2.7487,0.2185,1.0353,1.0165,-0.2468,0.2468,-0.2402,0.2641,5.0000,0.4000
58.8700,-2.7597,-0.1477,1.0353,1.0165,-0.2470,0.2470,-0.2496,0.2593,5.0000,0.4000
58.8800,-2.7652,0.5237,1.0353,0.8945,-0.2490,0.2490,-0.2707,0.2361,5.0000,0.4000
58.8900,-2.7597,1.9275,1.0353,1.0165,-0.2508,0.2508,-0.2623,0.2361,5.0000,0.4000
