elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm
1.5100,-0.2348,-0.3156,0.4220,0.5981,-0.0174,0.0348
1.5200,-0.2348,-0.3766,0.4275,0.5981,-0.0174,0.0348
1.5300,-0.2403,-0.6207,0.4330,0.5981,-0.0141,0.0244
1.5400,-0.2403,-0.6207,0.4385,0.5981,-0.0141,0.0244
1.5500,-0.2458,-0.6207,0.4440,0.5981,-0.0291,0.0567
1.5601,-0.2513,-0.6207,0.4495,0.5981,-0.0291,0.0567
1.5700,-0.2623,-0.8038,0.4549,0.5981,-0.0080,0.0244
1.5803,-0.2678,-0.9259,0.4604,0.5981,-0.0080,0.0244
1.5900,-0.2788,-0.9259,0.4659,0.5981,-0.0376,0.0244
1.6000,-0.2788,-0.9259,0.4659,0.5981,-0.0376,0.0244
1.6100,-0.2897,-1.1700,0.4714,0.5981,-0.0376,0.0244
1.6200,-0.3007,-1.4142,0.4824,0.5981,-0.0376,0.0244
1.6300,-0.3007,-1.4142,0.4879,0.5371,-0.0376,0.0244
1.6406,-0.3007,-1.4142,0.4879,0.5371,-0.0376,0.0244
1.6500,-0.3282,-1.1090,0.4879,0.5371,-0.0080,0.0305
1.6603,-0.3611,-1.2311,0.4879,0.5371,-0.0080,0.0305
1.6700,-0.3611,-1.2311,0.4989,0.8423,-0.0141,0.0092
1.6800,-0.3721,-1.0480,0.5044,0.8423,-0.0141,0.0092
1.6900,-0.3721,-0.5597,0.5099,0.6592,-0.0080,0.0305
1.7000,-0.3776,-0.6818,0.5099,0.6592,-0.0080,0.0305
1.7100,-0.3886,-0.9869,0.5154,0.3540,-0.0047,0.0031
1.7200,-0.4161,-1.5973,0.5154,0.3540,-0.0047,0.0031
1.7300,-0.4326,-1.6583,0.5154,0.4761,-0.0259,0.0031
1.7401,-0.4545,-1.7804,0.5154,0.4761,-0.0259,0.0031
1.7500,-0.4545,-1.7804,0.5154,0.4150,-0.0024,0.0031
1.7600,-0.4710,-1.6583,0.5154,0.5371,-0.0024,0.0031
1.7704,-0.4930,-1.1090,0.5209,0.7812,-0.0376,0.0244
1.7801,-0.4985,-0.8649,0.5264,0.6592,-0.0235,0.0305
1.7900,-0.5040,-0.4987,0.5318,0.5981,-0.0235,0.0305
1.8000,-0.5040,-0.4987,0.5373,0.4761,-0.0235,0.0305
1.8101,-0.5095,-0.7428,0.5373,0.4761,-0.0080,0.0244
1.8200,-0.5095,-0.7428,0.5428,0.7202,-0.0080,0.0244
1.8300,-0.5205,-1.1090,0.5428,0.7202,-0.0080,-0.0104
1.8400,-0.5479,-1.4142,0.5538,0.5371,-0.0080,-0.0104
1.8500,-0.5644,-1.4752,0.5593,0.5981,-0.0141,0.0031
1.8600,-0.5754,-1.5363,0.5593,0.5371,-0.0141,0.0031
1.8700,-0.5919,-1.6583,0.5593,0.4761,-0.0141,0.0092
1.8800,-0.6083,-1.5363,0.5593,0.2319,-0.0141,0.0092
1.8900,-0.6083,-1.5363,0.5538,0.1099,-0.0141,0.0153
1.9000,-0.6193,-1.2311,0.5538,0.4150,-0.0141,0.0153
1.9100,-0.6248,-1.1090,0.5593,0.5371,-0.0141,0.0305
1.9200,-0.6413,-0.8038,0.5593,0.5371,-0.0141,0.0305
1.9300,-0.6468,-0.9259,0.5593,0.4150,-0.0080,0.0092
1.9401,-0.6523,-0.9259,0.5593,0.4150,-0.0080,0.0092
1.9500,-0.6578,-0.8038,0.5593,0.4150,-0.0024,-0.0165
1.9600,-0.6578,-0.8038,0.5648,0.5371,-0.0024,-0.0165
1.9700,-0.6633,-0.9259,0.5648,0.5981,-0.0174,0.0519
1.9804,-0.6743,-0.6818,0.5703,0.6592,-0.0080,0.0244
1.9900,-0.6798,-0.8649,0.5813,0.7812,-0.0080,0.0244
2.0001,-0.6907,-1.1090,0.5813,0.5981,-0.0080,0.0244
2.0100,-0.7017,-1.0480,0.5813,0.5981,-0.0376,0.0519
2.0200,-0.7017,-1.0480,0.5923,0.7202,-0.0376,0.0519
2.0300,-0.7072,-0.9869,0.5978,0.7812,-0.0291,0.0244
2.0400,-0.7182,-1.0480,0.5923,-0.1343,-0.0291,0.0244
2.0500,-0.7292,-1.4142,0.5868,-0.6226,-0.0080,0.0305
2.0601,-0.7512,-1.1700,0.5758,-0.4395,-0.0447,0.0244
2.0700,-0.7621,-0.8649,0.5758,0.8423,-0.0447,0.0244
2.0800,-0.7676,-0.9869,0.5868,1.4526,-0.0447,0.0244
2.0900,-0.7676,-0.9869,0.5978,0.6592,-0.0625,0.0732
2.1000,-0.7731,-0.7428,0.5868,-0.6836,-0.0447,0.0732
2.1100,-0.7731,-0.7428,0.5813,0.4150,-0.0447,0.0732
2.1200,-0.8061,-1.5363,0.5868,0.5981,-0.0447,0.0732
2.1305,-0.8061,-1.5363,0.5868,0.5371,-0.0291,0.0348
2.1400,-0.8336,-1.3531,0.5868,0.2930,-0.0291,0.0348
2.1500,-0.8445,-1.2311,0.5868,0.2930,-0.0291,0.0348
2.1601,-0.8445,-1.2311,0.5868,0.2930,-0.0291,0.0348
2.1700,-0.8500,-1.2311,0.5868,0.2319,-0.0602,0.0781
2.1800,-0.8500,-1.2311,0.5868,0.3540,-0.0602,0.0781
2.1900,-0.8610,-0.8649,0.5813,0.2319,-0.0602,0.0781
2.2000,-0.8775,-0.6818,0.5813,0.2319,-0.0564,0.0305
2.2100,-0.8775,-0.6207,0.5758,0.2319,-0.0564,0.0305
2.2200,-0.8830,-0.8649,0.5703,0.4150,-0.0564,0.0305
2.2300,-0.8885,-0.8649,0.5703,0.4150,-0.0564,0.0305
2.2402,-0.8885,-0.8649,0.5703,0.4761,-0.0719,0.0348
2.2504,-0.8995,-1.0480,0.5703,0.5981,-0.0719,0.0348
2.2600,-0.9215,-1.0480,0.5703,0.5981,-0.0719,0.0348
2.2700,-0.9269,-0.8649,0.5758,0.5981,-0.0447,0.0348
2.2802,-0.9324,-0.9259,0.5758,0.5371,-0.0447,0.0348
2.2900,-0.9379,-0.7428,0.5813,0.3540,-0.0508,0.0567
2.3004,-0.9434,-0.8649,0.5813,0.3540,-0.0564,0.0781
2.3100,-0.9434,-0.8649,0.5813,0.4150,-0.0564,0.0781
2.3200,-0.9489,-0.8038,0.5868,0.4150,-0.0564,0.0781
2.3302,-0.9544,-0.8649,0.5813,0.2319,-0.0508,0.0567
2.3400,-0.9544,-0.8649,0.5813,0.4150,-0.0508,0.0567
2.3500,-0.9709,-1.0480,0.5868,0.5981,-0.0508,0.0567
2.3600,-0.9819,-0.7428,0.5868,0.5371,-0.0508,0.0567
2.3700,-0.9874,-0.8038,0.5868,0.5371,-0.0508,0.0567
2.3800,-0.9874,-0.8038,0.5978,0.5981,-0.0508,0.0567
2.3900,-0.9929,-0.7428,0.5978,0.4761,-0.0508,0.0567
2.4000,-0.9929,-0.6818,0.5978,0.4761,-0.0508,0.0567
2.4100,-1.0038,-0.8649,0.5978,0.4761,-0.0804,0.0750
2.4200,-1.0093,-0.1935,0.5978,0.4761,-0.0804,0.0750
2.4300,-1.0038,-0.1935,0.5923,0.1709,-0.0804,0.0750
2.4406,-1.0038,-0.1935,0.5923,0.1709,-0.0804,0.0750
2.4500,-1.0038,-0.1935,0.5923,0.4150,-0.0757,0.0549
2.4600,-0.9984,-0.1935,0.5978,0.3540,-0.0757,0.0549
2.4700,-0.9929,-0.1935,0.5978,0.3540,-0.0813,-0.0488
2.4800,-0.9874,-0.1935,0.6033,0.5981,-0.0813,-0.0488
2.4901,-0.9874,-0.1935,0.6088,0.7202,-0.0874,0.0506
2.5001,-0.9874,-0.1935,0.6088,0.5371,-0.0874,0.0506
2.5100,-0.9819,-0.1935,0.6088,0.5371,-0.0719,0.0781
2.5200,-0.9819,-0.1935,0.6142,0.4150,-0.0719,0.0781
2.5300,-0.9819,-0.1935,0.6142,0.5371,-0.0719,0.0781
2.5400,-0.9764,-0.1935,0.6142,0.5371,-0.0719,0.0781
2.5500,-0.9709,-0.1935,0.6142,0.2319,-0.0719,0.0781
2.5602,-0.9709,-0.1935,0.6142,0.2930,-0.0719,0.0781
2.5704,-0.9654,-0.1935,0.6142,0.5371,-0.0837,0.0580
2.5801,-0.9654,-0.1935,0.6142,0.5371,-0.0837,0.0580
2.5900,-0.9654,-0.1935,0.6197,0.6592,-0.0710,0.1055
2.6000,-0.9599,-0.1935,0.6197,0.6592,-0.0710,0.1055
2.6101,-0.9599,-0.1935,0.6197,0.5981,-0.0874,0.1196
2.6200,-0.9544,-0.1935,0.6197,0.3540,-0.0921,0.1055
2.6300,-0.9544,-0.1935,0.6088,-0.0122,-0.0921,0.1055
2.6400,-0.9489,-0.1935,0.6088,0.1709,-0.0921,0.1055
2.6500,-0.9489,-0.1935,0.6088,0.1709,-0.0874,0.0854
2.6603,-0.9489,-0.1935,0.6033,0.0488,-0.0874,0.0854
