elapsed_s,left_position_rad,right_position_rad,left_command_torque_nm,right_command_torque_nm,left_actual_torque_nm,right_actual_torque_nm
25.2600,-0.2580923,0.6078399,2.3210,-2.3210,2.1935,-2.2192
25.2700,-0.2492719,0.6304661,2.3743,-2.3743,2.2114,-2.2497
25.2800,-0.2316311,0.6622962,2.4195,-2.4195,2.3063,-2.3034
25.2900,-0.2189758,0.6830050,2.4646,-2.4646,2.3486,-2.3882
25.3000,-0.1998010,0.7121506,2.5025,-2.5025,2.4102,-2.4168
25.3100,-0.1863787,0.7301749,2.5385,-2.5385,2.4374,-2.4034
25.3200,-0.1656699,0.7589370,2.5712,-2.5712,2.5319,-2.5492
25.3300,-0.1518641,0.7777283,2.5974,-2.5974,2.6019,-2.5260
25.3400,-0.1334563,0.7957526,2.6223,-2.6223,2.5808,-2.5644
25.3500,-0.1211845,0.8233642,2.6440,-2.6440,2.6362,-2.5876
25.3600,-0.1031602,0.8429224,2.6616,-2.6616,2.6301,-2.6383
25.3700,-0.0920388,0.8709176,2.6748,-2.6748,2.6940,-2.6364
25.3800,-0.0763155,0.8877914,2.6830,-2.6830,2.6480,-2.6413
25.3900,-0.0655777,0.9161701,2.6828,-2.6828,2.6955,-2.6828
25.4000,-0.0494709,0.9341943,2.6773,-2.6773,2.6964,-2.6846
25.4100,-0.0387330,0.9568205,2.6673,-2.6673,2.6517,-2.6810
25.4200,-0.0272282,0.9733108,2.6522,-2.6522,2.6301,-2.6492
25.4300,-0.0103544,0.9944031,2.6313,-2.6313,2.6456,-2.6846
25.4400,0.0011505,1.0082089,2.6030,-2.6030,2.5784,-2.6797
25.4500,0.0195583,1.0246992,2.5712,-2.5712,2.6480,-2.6462
25.4600,0.0325971,1.0346701,2.5293,-2.5293,2.5982,-2.5766
25.4700,0.0521553,1.0457914,2.4821,-2.4821,2.5295,-2.5827
25.4800,0.0655777,1.0526943,2.4301,-2.4301,2.4919,-2.5382
25.4900,0.0859029,1.0615147,2.3657,-2.3657,2.5216,-2.4583
25.5000,0.0993253,1.0657332,2.2971,-2.2971,2.4388,-2.4016
25.5100,0.1185000,1.0699517,2.2228,-2.2228,2.3674,-2.3821
25.5200,0.1307719,1.0718691,2.1424,-2.1424,2.3321,-2.2759
25.5300,0.1495631,1.0749371,2.0589,-2.0589,2.2386,-2.2296
25.5400,0.1606845,1.0760876,1.9655,-1.9655,2.1545,-2.1130
25.5500,0.1760243,1.0768546,1.8654,-1.8654,2.0849,-2.0667
25.5600,0.1852282,1.0768546,1.7681,-1.7681,1.9702,-1.9532
25.5700,0.1978835,1.0764711,1.6590,-1.6590,1.8791,-1.8489
25.5800,0.2055534,1.0753206,1.5470,-1.5470,1.7569,-1.8013
25.5900,0.2151408,1.0711021,1.4383,-1.4383,1.6304,-1.6720
25.6000,0.2212767,1.0665002,1.3188,-1.3188,1.4824,-1.5647
25.6100,0.2308641,1.0584468,1.1969,-1.1969,1.4434,-1.4524
25.6200,0.2366165,1.0523108,1.0780,-1.0780,1.3287,-1.3652
25.6300,0.2442864,1.0388886,0.9511,-0.9511,1.1868,-1.2420
25.6400,0.2492719,1.0273837,0.8218,-0.8218,1.1087,-1.0535
25.6500,0.2580923,1.0097429,0.6946,-0.6946,0.9522,-0.9656
25.6600,0.2634612,0.9974710,0.5624,-0.5624,0.8375,-0.8552
25.6700,0.2695971,0.9779128,0.4375,-0.4375,0.6542,-0.6783
25.6800,0.2734321,0.9644905,0.3022,-0.3022,0.5372,-0.5203
25.6900,0.2799515,0.9480001,0.1693,-0.1693,0.4413,-0.4331
25.7000,0.2830195,0.9403303,0.0349,-0.0349,0.3511,-0.2837
