timestamp,left_angle_rad,left_angular_velocity_rad_s,right_angle_rad,right_angular_velocity_rad_s,left_raw_tcn_nm,right_raw_tcn_nm,left_cmd_nm,right_cmd_nm,left_actual_nm,right_actual_nm,teensy_seq
1.630000,0.006560635,0.026259897,0.008169108,-0.007153251,nan,nan,0.000000,0.000000,0.026790,-0.009150,610
1.640000,0.006560635,0.026259897,0.008169108,-0.007153251,nan,nan,0.000000,0.000000,0.023500,-0.009150,611
1.650000,nan,nan,nan,nan,nan,nan,0.000000,0.000000,-0.002350,0.015250,612
1.660000,nan,nan,nan,nan,nan,nan,0.000000,0.000000,-0.039010,-0.010370,613
1.670000,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.022090,-0.015250,614
1.680000,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.039950,-0.047580,615
1.690000,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.016450,0.006100,616
1.700000,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.022090,-0.022570,617
1.710000,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.012690,0.025620,618
1.720000,0.014936298,0.049131703,0.008644645,-0.010349044,nan,nan,0.000000,0.000000,-0.023500,-0.000000,619
1.730000,0.014936298,0.049131703,0.008644645,-0.010349044,nan,nan,0.000000,0.000000,-0.035250,-0.024400,620
1.740000,0.014936298,0.049131703,0.008644645,-0.010349044,nan,nan,0.000000,0.000000,0.037600,-0.022570,621
1.750000,0.014936298,0.049131703,0.008644645,-0.010349044,nan,nan,0.000000,0.000000,0.039010,0.006100,622
1.760000,0.014936298,0.049131703,0.008644645,-0.010349044,nan,nan,0.000000,0.000000,0.032900,0.013420,623
1.770000,0.014936298,0.049131703,0.008644645,-0.010349044,nan,nan,0.000000,0.000000,0.023500,0.009150,624
1.780000,0.014936298,0.049131703,0.008644645,-0.010349044,nan,nan,0.000000,0.000000,-0.000940,-0.016470,625
1.790000,0.014936298,0.049131703,0.008644645,-0.010349044,nan,nan,0.000000,0.000000,-0.035250,-0.013420,626
1.800000,0.015867854,0.066929596,0.008005413,-0.042306977,nan,nan,0.000000,0.000000,-0.009400,0.006100,627
1.810000,0.015867854,0.066929596,0.008005413,-0.042306977,nan,nan,0.000000,0.000000,0.053110,-0.007320,628
1.820000,0.015867854,0.066929596,0.008005413,-0.042306977,nan,nan,0.000000,0.000000,-0.003290,-0.016470,629
1.830000,0.015867854,0.066929596,0.008005413,-0.042306977,nan,nan,0.000000,0.000000,0.005640,0.012200,630
1.840000,0.015867854,0.066929596,0.008005413,-0.042306977,nan,nan,0.000000,0.000000,-0.012690,0.012200,631
1.850000,0.015867854,0.066929596,0.008005413,-0.042306977,nan,nan,0.000000,0.000000,0.076610,-0.000000,632
1.860000,0.015867854,0.066929596,0.008005413,-0.042306977,nan,nan,0.000000,0.000000,0.004700,0.010370,633
1.870000,0.015867854,0.066929596,0.008005413,-0.042306977,nan,nan,0.000000,0.000000,0.039010,0.012200,634
1.880000,0.015867854,0.066929596,0.008005413,-0.042306977,nan,nan,0.000000,0.000000,0.000000,-0.018300,635
1.890000,0.015867854,0.066929596,0.008005413,-0.042306977,nan,nan,0.000000,0.000000,0.014100,0.022570,636
1.900000,0.015867854,0.066929596,0.008005413,-0.042306977,nan,nan,0.000000,0.000000,-0.012690,0.001220,637
1.910000,0.015867854,0.066929596,0.008005413,-0.042306977,nan,nan,0.000000,0.000000,-0.021150,-0.001220,638
1.920000,0.015867854,0.066929596,0.008005413,-0.042306977,nan,nan,0.000000,0.000000,0.042300,0.009150,639
1.930000,0.015867854,0.066929596,0.008005413,-0.042306977,nan,nan,0.000000,0.000000,-0.030550,-0.006100,640
1.940000,0.015867854,0.066929596,0.008005413,-0.042306977,nan,nan,0.000000,0.000000,-0.031490,0.015250,641
1.950000,0.015867854,0.066929596,0.008005413,-0.042306977,nan,nan,0.000000,0.000000,-0.018800,0.016470,642
1.960000,0.015867854,0.066929596,0.008005413,-0.042306977,nan,nan,0.000000,0.000000,-0.036660,0.015250,643
