elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm
36.7100,13.7886,-47.5333,20.0007,92.1725,1.3169,-1.3036
36.7200,13.7886,-47.5333,20.8301,81.4914,1.3169,-1.3036
36.7300,13.7886,-47.5333,21.6376,71.6647,1.3169,-1.3036
36.7407,12.3329,-53.5757,22.3737,64.2184,1.5557,-1.5726
36.7502,11.7836,-57.2379,23.8514,66.9040,1.5557,-1.5726
36.7600,11.2178,-59.7403,24.6479,75.6320,2.5864,-2.5785
36.7702,11.2178,-59.7403,25.4828,81.9186,2.5864,-2.5785
36.7800,10.6684,-56.0782,25.4828,81.9186,3.2007,-3.2263
36.7900,9.3940,-47.4722,26.2848,82.2849,3.2007,-3.2263
36.8001,9.3940,-47.4722,27.0594,78.2565,3.3177,-3.2788
36.8100,8.9491,-46.0684,28.6194,81.9186,3.3177,-3.2788
36.8200,8.5755,-43.0167,29.5643,97.9099,3.5133,-3.3788
36.8307,8.2185,-42.8946,30.5915,105.9665,3.5133,-3.3788
36.8400,7.8834,-40.5142,31.6022,102.7927,3.5499,-3.5612
36.8504,7.5209,-35.2042,31.6022,102.7927,3.5499,-3.5612
36.8600,7.5209,-35.2042,31.6022,102.7927,3.2233,-3.2110
36.8700,6.9441,-24.7061,33.3930,87.3508,3.2233,-3.2110
36.8800,6.7189,-21.1050,34.6784,57.0773,2.8538,-2.8792
36.8900,6.7189,-21.1050,35.1014,43.2834,2.8538,-2.8792
36.9008,6.7189,-21.1050,35.3266,18.0148,1.8979,-1.9197
36.9105,6.3508,-4.4424,35.0904,-24.8929,1.8979,-1.9197
36.9206,6.4057,7.7646,35.0904,-24.8929,1.7714,-1.8318
36.9301,6.4057,7.7646,35.0904,-24.8929,1.7714,-1.8318
36.9401,6.6419,13.0746,34.3818,-74.6365,1.2032,-1.1974
36.9505,6.6419,13.0746,30.2344,-137.8690,1.2032,-1.1974
36.9602,6.7683,12.6474,28.1800,-200.4910,0.7417,-0.7229
36.9700,6.8782,10.3891,25.7026,-226.1868,0.7417,-0.7229
36.9802,6.9606,8.0698,23.3295,-205.4959,0.7417,-0.7229
36.9900,7.2077,16.1874,23.3295,-205.4959,0.7417,-0.7229
37.0002,7.4385,26.5024,21.4893,-139.2117,0.7417,-0.7229
37.0100,7.8285,44.1415,19.7480,-45.8279,0.7417,-0.7229
37.0200,7.8285,44.1415,19.1382,-63.5892,0.5936,-0.6112
37.0300,8.3833,59.9496,18.3912,-86.5384,0.5936,-0.6112
37.0401,8.3833,59.9496,17.5727,-93.9847,0.5936,-0.6112
37.0500,9.8225,74.5981,16.8366,-83.3646,0.5936,-0.6112
37.0600,11.0585,51.7099,16.8366,-83.3646,-0.3027,0.3343
37.0700,11.5034,40.5405,16.1500,-73.7820,-0.3027,0.3343
37.0800,11.8879,33.9487,15.4963,-81.1673,-0.3027,0.3343
37.0901,11.8879,33.9487,14.0131,-70.9744,-0.3027,0.3343
37.1001,12.2450,36.5121,13.3869,-55.5325,-0.4709,0.4160
37.1100,12.6350,39.1367,13.3869,-55.5325,-0.4709,0.4160
