elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm
2.6600,-1.3881,-14.4312,10.0074,8.7433,0.3986,-0.3989
2.6703,-1.4870,-9.9756,10.2546,12.5275,0.3986,-0.3989
2.6800,-1.5639,-8.0835,10.2546,12.5275,0.3986,-0.3989
2.6901,-1.6627,-11.8066,10.3534,9.1705,0.3986,-0.3989
2.7005,-1.7891,-14.2480,10.4303,6.9733,0.3784,-0.4142
2.7100,-1.9264,-14.1870,10.5017,6.6681,0.3784,-0.4142
2.7203,-2.0473,-12.4170,10.5732,6.4240,0.3972,-0.4172
2.7306,-2.1571,-13.9429,10.6446,5.9357,0.3972,-0.4172
2.7400,-2.3054,-16.6284,10.7050,5.3864,0.3972,-0.4587
2.7504,-2.4263,-12.2949,10.7489,3.9825,0.3972,-0.4587
2.7601,-2.4263,-12.2949,10.7874,4.1046,0.4235,-0.3898
2.7700,-2.5911,-7.6562,10.8478,6.7291,0.4235,-0.3898
2.7800,-2.7064,-12.6001,10.9192,6.7902,0.4033,-0.4374
2.7901,-2.7064,-12.6001,10.9851,5.9357,0.4033,-0.4374
2.8003,-2.9701,-12.6001,11.0456,5.3253,0.4578,-0.4453
2.8102,-2.9701,-12.6001,11.1005,4.1046,0.4188,-0.4453
2.8200,-2.9701,-12.6001,11.1335,2.8839,0.4188,-0.4453
2.8302,-3.1624,-4.1162,11.1664,3.6163,0.4446,-0.4294
2.8405,-3.1789,-2.6514,11.1829,2.3346,0.4446,-0.4294
2.8501,-3.1789,-0.4541,11.1829,0.7477,0.4719,-0.4758
2.8600,-3.1624,0.4614,11.1829,0.7477,0.4719,-0.4758
2.8700,-3.1844,-4.4824,11.1884,0.9918,0.4719,-0.4758
2.8805,-3.2118,-3.0786,11.1939,-0.0458,0.4601,-0.4740
2.8901,-3.2503,-5.3369,11.1939,-0.0458,0.4601,-0.4740
2.9005,-3.2503,1.1328,11.0566,-25.3754,0.4907,-0.4728
2.9100,-3.2393,0.4614,11.0566,-25.3754,0.4897,-0.4850
2.9202,-3.2393,0.4614,11.0566,-25.3754,0.4897,-0.4850
